"logradouro";"numero";"complemento";"valor_avaliacao";"bairro";"cidade";"uf";"ano_construcao";"area_terreno";"area_construida";"fracao_ideal";"padrao_acabamento";"tipo_construcao";"tipo_ocupacao";"data_transacao";"estado_conservacao";"tipo_imovel";"sfh";"cod_logradouro";"latitude";"longitude";"ano";"Distrito"
"rua doutor jose maria";"512";"apto 503 privilege rosarinho";"353415.74";"Encruzilhada";"Recife";"PE";"2016";"1619,23";"98,45";"0,01129";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-09-09";"Bom";"Apartamento";"246000.00";"36196";"-8.035969";"-34.895826";"2016";"1"
"rua doutor jose maria";"512";"apto 503 privilege rosarinho";"51021.00";"Encruzilhada";"Recife";"PE";"2016";"1619,23";"98,45";"0,01129";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-10-11";"Bom";"Apartamento";"0.00";"36196";"-8.035969";"-34.895826";"2016";"1"
"rua doutor jose maria";"512";"apto 803 privilege rosarinho";"355000.00";"Encruzilhada";"Recife";"PE";"2016";"1619,23";"98,45";"0,01129";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-04-08";"Bom";"Apartamento";"0.00";"36196";"-8.035969";"-34.895826";"2016";"1"
"rua doutor jose maria";"512";"apto 901 privilege rosarinho";"429994.39";"Encruzilhada";"Recife";"PE";"2016";"1619,23";"100,79";"0,01156";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-09-09";"Bom";"Apartamento";"100000.00";"36196";"-8.035969";"-34.895826";"2016";"1"
"rua doutor jose maria";"512";"apto 902 privilege rosarinho";"472000.00";"Encruzilhada";"Recife";"PE";"2016";"1619,23";"122,37";"0,01403";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-06-03";"Bom";"Apartamento";"0.00";"36196";"-8.035969";"-34.895826";"2016";"1"
"rua doutor jose maria";"512";"apto 1205 privilege rosarinho";"417208.59";"Encruzilhada";"Recife";"PE";"2016";"1619,23";"100,79";"0,01156";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-09-12";"Bom";"Apartamento";"225750.64";"36196";"-8.035969";"-34.895826";"2016";"1"
"rua doutor jose maria";"512";"apto 904 privilege rosarinho";"500000.00";"Encruzilhada";"Recife";"PE";"2016";"1619,23";"122,37";"0,01403";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-08-10";"Bom";"Apartamento";"0.00";"36196";"-8.035969";"-34.895826";"2016";"1"
"rua doutor jose maria";"512";"apto 1204 privilege rosarinho";"545927.28";"Encruzilhada";"Recife";"PE";"2016";"1619,23";"122,37";"0,01403";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-09-12";"Bom";"Apartamento";"300000.00";"36196";"-8.035969";"-34.895826";"2016";"1"
"rua doutor jose maria";"512";"apto 1103 privilege rosarinho";"379000.00";"Encruzilhada";"Recife";"PE";"2016";"1619,23";"98,45";"0,01129";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-12-06";"Bom";"Apartamento";"0.00";"36196";"-8.035969";"-34.895826";"2016";"1"
"rua doutor jose maria";"512";"apto 1104 privilege rosarinho";"511332.00";"Encruzilhada";"Recife";"PE";"2016";"1619,23";"122,37";"0,01403";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-08-24";"Bom";"Apartamento";"117036.68";"36196";"-8.035969";"-34.895826";"2016";"1"
"rua doutor jose maria";"512";"apto 1201 privilege rosarinho";"437000.00";"Encruzilhada";"Recife";"PE";"2016";"1619,23";"100,79";"0,01156";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-10-04";"Bom";"Apartamento";"280000.00";"36196";"-8.035969";"-34.895826";"2016";"1"
"rua doutor jose maria";"512";"apto 1202 privilege rosarinho";"524256.21";"Encruzilhada";"Recife";"PE";"2016";"1619,23";"122,37";"0,01403";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-08-17";"Bom";"Apartamento";"324256.21";"36196";"-8.035969";"-34.895826";"2016";"1"
"rua doutor jose maria";"512";"apto 1302 privilege rosarinho";"526630.24";"Encruzilhada";"Recife";"PE";"2016";"1619,23";"122,37";"0,01403";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-08-15";"Bom";"Apartamento";"280000.00";"36196";"-8.035969";"-34.895826";"2016";"1"
"rua doutor jose maria";"512";"apto 1601 privilege rosarinho";"453376.18";"Encruzilhada";"Recife";"PE";"2016";"1619,23";"100,79";"0,01156";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-06-16";"Bom";"Apartamento";"0.00";"36196";"-8.035969";"-34.895826";"2016";"1"
"rua doutor jose maria";"512";"apto 1602 privilege rosarinho";"542898.26";"Encruzilhada";"Recife";"PE";"2016";"1619,23";"122,37";"0,01403";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-11-28";"Bom";"Apartamento";"225000.00";"36196";"-8.035969";"-34.895826";"2016";"1"
"rua doutor jose maria";"512";"apto 1603 privilege rosarinho";"475285.38";"Encruzilhada";"Recife";"PE";"2016";"1619,23";"98,45";"0,01129";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-08-23";"Bom";"Apartamento";"199885.46";"36196";"-8.035969";"-34.895826";"2016";"1"
"rua doutor jose maria";"512";"apto 1605 privilege rosarinho";"453322.18";"Encruzilhada";"Recife";"PE";"2016";"1619,23";"100,79";"0,01156";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-06-17";"Bom";"Apartamento";"0.00";"36196";"-8.035969";"-34.895826";"2016";"1"
"rua andre reboucas";"106";"apto 104 edf bellagio residence";"170000.00";"Rosarinho";"Recife";"PE";"2015";"610,36";"58,85";"0,02132";"Médio";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-04-11";"Bom";"Apartamento";"0.00";"4928";"-8.032817";"-34.897594";"2016";"1"
"rua andre reboucas";"106";"apto 402 edf bellagio residence";"231000.00";"Rosarinho";"Recife";"PE";"2015";"610,36";"59,74";"0,02165";"Médio";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-03-31";"Bom";"Apartamento";"0.00";"4928";"-8.032817";"-34.897594";"2016";"1"
"rua andre reboucas";"106";"apto 701 edf bellagio residence";"180000.00";"Rosarinho";"Recife";"PE";"2015";"610,36";"59,92";"0,02171";"Médio";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-04-08";"Bom";"Apartamento";"160010.00";"4928";"-8.032817";"-34.897594";"2016";"1"
"rua andre reboucas";"106";"apto 601 edf bellagio residence";"241000.00";"Rosarinho";"Recife";"PE";"2015";"610,36";"59,92";"0,02171";"Médio";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-04-13";"Bom";"Apartamento";"0.00";"4928";"-8.032817";"-34.897594";"2016";"1"
"rua engenheiro sampaio";"68";"apto 302 splendid rosarinho";"375000.00";"Rosarinho";"Recife";"PE";"2014";"2202,75";"99,82";"0,01211";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-04-15";"Bom";"Apartamento";"250000.00";"53627";"-8.033695";"-34.897214";"2016";"1"
"rua engenheiro sampaio";"68";"apto 306 splendid rosarinho";"250000.00";"Rosarinho";"Recife";"PE";"2014";"2202,75";"57,12";"0,00693";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-01-04";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2016";"1"
"rua engenheiro sampaio";"68";"apto 603 splendid rosarinho";"250000.00";"Rosarinho";"Recife";"PE";"2014";"2202,75";"59,93";"0,00727";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-04-18";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2016";"1"
"rua engenheiro sampaio";"68";"apto 701 splendid rosarinho";"250000.00";"Rosarinho";"Recife";"PE";"2014";"2202,75";"57,12";"0,00693";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-04-15";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2016";"1"
"rua engenheiro sampaio";"68";"apto 805 splendid rosarinho";"410000.00";"Rosarinho";"Recife";"PE";"2014";"2202,75";"99,82";"0,01211";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-02-19";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2016";"1"
"rua engenheiro sampaio";"68";"apto 901 splendid rosarinho";"269349.83";"Rosarinho";"Recife";"PE";"2014";"2202,75";"57,12";"0,00693";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-12-06";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2016";"1"
"rua engenheiro sampaio";"68";"apto 906 splendid rosarinho";"245000.00";"Rosarinho";"Recife";"PE";"2014";"2202,75";"57,12";"0,00693";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-08-12";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2016";"1"
"rua engenheiro sampaio";"68";"apto 1001 splendid rosarinho";"260000.00";"Rosarinho";"Recife";"PE";"2014";"2202,75";"57,12";"0,00693";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-04-20";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2016";"1"
"rua engenheiro sampaio";"68";"apto 1104 splendid rosarinho";"270561.39";"Rosarinho";"Recife";"PE";"2014";"2202,75";"59,93";"0,00727";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-11-10";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2016";"1"
"rua engenheiro sampaio";"68";"apto 1303 splendid rosarinho";"265000.00";"Rosarinho";"Recife";"PE";"2014";"2202,75";"59,93";"0,00727";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-04-08";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2016";"1"
"rua engenheiro sampaio";"68";"apto 1304 splendid rosarinho";"265000.00";"Rosarinho";"Recife";"PE";"2014";"2202,75";"59,93";"0,00727";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-03-03";"Bom";"Apartamento";"200000.00";"53627";"-8.033695";"-34.897214";"2016";"1"
"rua engenheiro sampaio";"68";"apto 1501 splendid rosarinho";"249000.00";"Rosarinho";"Recife";"PE";"2014";"2202,75";"57,12";"0,00693";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-06-06";"Bom";"Apartamento";"175167.62";"53627";"-8.033695";"-34.897214";"2016";"1"
"rua engenheiro sampaio";"68";"apto 1804 splendid rosarinho";"284272.39";"Rosarinho";"Recife";"PE";"2014";"2202,75";"59,93";"0,00727";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-02-12";"Bom";"Apartamento";"222300.00";"53627";"-8.033695";"-34.897214";"2016";"1"
"rua engenheiro sampaio";"68";"apto 702 splendid rosarinho";"410000.00";"Rosarinho";"Recife";"PE";"2014";"2202,75";"99,82";"0,01211";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-05-09";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2016";"1"
"rua engenheiro sampaio";"68";"apto 704 splendid rosarinho";"250000.00";"Rosarinho";"Recife";"PE";"2014";"2202,75";"59,93";"0,00727";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-10-07";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2016";"1"
"rua engenheiro sampaio";"68";"apto 801 splendid rosarinho";"257837.34";"Rosarinho";"Recife";"PE";"2014";"2202,75";"57,12";"0,00693";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-07-28";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2016";"1"
"rua engenheiro sampaio";"68";"apto 802 splendid rosarinho";"410000.00";"Rosarinho";"Recife";"PE";"2014";"2202,75";"99,82";"0,01211";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-03-11";"Bom";"Apartamento";"322200.00";"53627";"-8.033695";"-34.897214";"2016";"1"
"rua engenheiro sampaio";"68";"apto 1202 splendid rosarinho";"410000.00";"Rosarinho";"Recife";"PE";"2014";"2202,75";"99,82";"0,01211";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-08-22";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2016";"1"
"rua engenheiro sampaio";"68";"apto 1403 splendid rosarinho";"288804.68";"Rosarinho";"Recife";"PE";"2014";"2202,75";"59,93";"0,00727";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-12-06";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2016";"1"
"rua engenheiro sampaio";"68";"apto 1403 splendid rosarinho";"288804.68";"Rosarinho";"Recife";"PE";"2014";"2202,75";"59,93";"0,00727";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-12-06";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2016";"1"
"rua engenheiro sampaio";"68";"apto 1704 splendid rosarinho";"248747.46";"Rosarinho";"Recife";"PE";"2014";"2202,75";"59,93";"0,00727";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2016-08-23";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2016";"1"
