"logradouro";"numero";"complemento";"valor_avaliacao";"bairro";"cidade";"uf";"ano_construcao";"area_terreno";"area_construida";"fracao_ideal";"padrao_acabamento";"tipo_construcao";"tipo_ocupacao";"data_transacao";"estado_conservacao";"tipo_imovel";"sfh";"cod_logradouro";"latitude";"longitude";"ano";"Distrito"
"rua caio pereira";"390";"apto 1202 edf acantis";"730000.00";"Encruzilhada";"Recife";"PE";"2005";"1147,48";"174,33";"0,02741";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-11-10";"Bom";"Apartamento";"0.00";"13269";"-8.03539";"-34.896343";"2022";"1"
"rua belmiro correa";"59";"apto 401 edf. jardim monet";"820000.00";"Encruzilhada";"Recife";"PE";"2021";"1509,37";"187,9";"0,01997";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-01-18";"Bom";"Apartamento";"0.00";"10715";"-8.035535";"-34.896122";"2022";"1"
"rua belmiro correa";"59";"apto 1401 edf. jardim monet";"831887.84";"Encruzilhada";"Recife";"PE";"2021";"1509,37";"187,9";"0,01997";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-12-05";"Bom";"Apartamento";"0.00";"10715";"-8.035535";"-34.896122";"2022";"1"
"rua belmiro correa";"59";"apto 1401 edf. jardim monet";"831887.84";"Encruzilhada";"Recife";"PE";"2021";"1509,37";"187,9";"0,01997";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-04-06";"Bom";"Apartamento";"0.00";"10715";"-8.035535";"-34.896122";"2022";"1"
"rua belmiro correa";"59";"apto 1402 edf. jardim monet";"831887.84";"Encruzilhada";"Recife";"PE";"2021";"1509,37";"187,9";"0,01997";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-02-20";"Bom";"Apartamento";"0.00";"10715";"-8.035535";"-34.896122";"2022";"1"
"rua belmiro correa";"59";"apto 1502 edf. jardim monet";"880000.00";"Encruzilhada";"Recife";"PE";"2021";"1509,37";"187,9";"0,01997";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-05-09";"Bom";"Apartamento";"744580.00";"10715";"-8.035535";"-34.896122";"2022";"1"
"rua belmiro correa";"59";"apto 1602 edf. jardim monet";"854400.00";"Encruzilhada";"Recife";"PE";"2021";"1509,37";"187,9";"0,01997";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-01-04";"Bom";"Apartamento";"348166.35";"10715";"-8.035535";"-34.896122";"2022";"1"
"rua belmiro correa";"59";"apto 1701 edf. jardim monet";"870000.00";"Encruzilhada";"Recife";"PE";"2021";"1509,37";"187,9";"0,01997";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-02-23";"Bom";"Apartamento";"158000.00";"10715";"-8.035535";"-34.896122";"2022";"1"
"rua belmiro correa";"59";"apto 1802 edf. jardim monet";"848376.86";"Encruzilhada";"Recife";"PE";"2021";"1509,37";"187,9";"0,01997";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-06-13";"Bom";"Apartamento";"485000.00";"10715";"-8.035535";"-34.896122";"2022";"1"
"rua belmiro correa";"59";"apto 1902 edf. jardim monet";"1014000.00";"Encruzilhada";"Recife";"PE";"2021";"1509,37";"187,9";"0,01997";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-06-27";"Bom";"Apartamento";"811200.00";"10715";"-8.035535";"-34.896122";"2022";"1"
"rua belmiro correa";"59";"apto 702 edf. jardim monet";"821000.00";"Encruzilhada";"Recife";"PE";"2021";"1509,37";"187,9";"0,01997";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-01-18";"Bom";"Apartamento";"354795.10";"10715";"-8.035535";"-34.896122";"2022";"1"
"rua doutor jose maria";"578";"apto 1202 edf praia de ceres";"640000.00";"Encruzilhada";"Recife";"PE";"2002";"861,0";"184,77";"0,03333";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-06-06";"Bom";"Apartamento";"0.00";"36196";"-8.035868";"-34.89625";"2022";"1"
"rua doutor jose maria";"600";"apto 1202 edf maria rosa";"455000.00";"Encruzilhada";"Recife";"PE";"2010";"2431,0";"111,89";"0,00754";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-01-31";"Bom";"Apartamento";"363000.00";"36196";"-8.035672";"-34.896615";"2022";"1"
"rua doutor jose maria";"600";"apto 2204 edf maria rosa";"550000.00";"Encruzilhada";"Recife";"PE";"2010";"2431,0";"139,58";"0,00912";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-09-24";"Bom";"Apartamento";"0.00";"36196";"-8.035672";"-34.896615";"2022";"1"
"rua doutor jose maria";"658";"apto 501 edf casa rosada";"1300000.00";"Encruzilhada";"Recife";"PE";"2010";"3090,5";"244,73";"0,01401";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-03-29";"Bom";"Apartamento";"0.00";"36196";"-8.035419";"-34.897024";"2022";"1"
"rua doutor jose maria";"658";"apto 1002 edf casa rosada";"1350000.00";"Encruzilhada";"Recife";"PE";"2010";"3090,5";"244,73";"0,01401";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-03-29";"Bom";"Apartamento";"0.00";"36196";"-8.035419";"-34.897024";"2022";"1"
"rua doutor jose maria";"658";"apto 2502 edf casa rosada";"1500000.00";"Encruzilhada";"Recife";"PE";"2010";"3090,5";"244,73";"0,01401";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-01-26";"Bom";"Apartamento";"400000.00";"36196";"-8.035419";"-34.897024";"2022";"1"
"rua doutor jose maria";"512";"apto 505 privilege rosarinho";"470000.00";"Encruzilhada";"Recife";"PE";"2016";"1619,23";"100,79";"0,01156";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-12-22";"Bom";"Apartamento";"0.00";"36196";"-8.035969";"-34.895826";"2022";"1"
"rua doutor jose maria";"512";"apto 303 privilege rosarinho";"470000.00";"Encruzilhada";"Recife";"PE";"2016";"1619,23";"98,45";"0,01129";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-01-12";"Bom";"Apartamento";"250000.00";"36196";"-8.035969";"-34.895826";"2022";"1"
"rua doutor jose maria";"512";"apto 1601 privilege rosarinho";"480000.00";"Encruzilhada";"Recife";"PE";"2016";"1619,23";"100,79";"0,01156";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-12-01";"Bom";"Apartamento";"0.00";"36196";"-8.035969";"-34.895826";"2022";"1"
"rua belmiro correa";"64";"";"623212.00";"Encruzilhada";"Recife";"PE";"1962";"288,0";"257,45";"1,0";"Médio";"Casa";"RESIDENCIAL";"2022-07-15";"Bom";"Casa";"0.00";"10715";"-8.035668";"-34.895787";"2022";"1"
"rua andre reboucas";"106";"apto 104 edf bellagio residence";"205000.00";"Rosarinho";"Recife";"PE";"2015";"610,36";"58,85";"0,02132";"Médio";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-11-01";"Bom";"Apartamento";"50000.00";"4928";"-8.032817";"-34.897594";"2022";"1"
"rua regueira costa";"302";"apto 0301 edf rosarinho";"230000.00";"Rosarinho";"Recife";"PE";"1972";"418,0";"84,0";"0,16666";"Simples";"Apartamento <= 4 Pavimentos";"RESIDENCIAL";"2022-03-29";"Bom";"Apartamento";"0.00";"57029";"-8.032617";"-34.898072";"2022";"1"
"rua regueira costa";"302";"apto 0302 edf rosarinho";"230000.00";"Rosarinho";"Recife";"PE";"1972";"418,0";"84,0";"0,16666";"Simples";"Apartamento <= 4 Pavimentos";"RESIDENCIAL";"2022-04-20";"Bom";"Apartamento";"127000.00";"57029";"-8.032617";"-34.898072";"2022";"1"
"av santos dumont";"881";"apto 0102 edf ilha de cedros";"280000.00";"Rosarinho";"Recife";"PE";"1984";"1231,05";"97,88";"0,02755";"Médio";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-09-23";"Bom";"Apartamento";"0.00";"53996";"-8.033767";"-34.896839";"2022";"1"
"av santos dumont";"881";"apto 0102 edf ilha de cedros";"280000.00";"Rosarinho";"Recife";"PE";"1984";"1231,05";"97,88";"0,02755";"Médio";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-09-23";"Bom";"Apartamento";"0.00";"53996";"-8.033767";"-34.896839";"2022";"1"
"av santos dumont";"881";"apto 0102 edf ilha de cedros";"280000.00";"Rosarinho";"Recife";"PE";"1984";"1231,05";"97,88";"0,02755";"Médio";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-09-23";"Bom";"Apartamento";"0.00";"53996";"-8.033767";"-34.896839";"2022";"1"
"av santos dumont";"881";"apto 0102 edf ilha de cedros";"280000.00";"Rosarinho";"Recife";"PE";"1984";"1231,05";"97,88";"0,02755";"Médio";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-03-03";"Bom";"Apartamento";"0.00";"53996";"-8.033767";"-34.896839";"2022";"1"
"av santos dumont";"881";"apto 0102 edf ilha de cedros";"280000.00";"Rosarinho";"Recife";"PE";"1984";"1231,05";"97,88";"0,02755";"Médio";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-09-23";"Bom";"Apartamento";"0.00";"53996";"-8.033767";"-34.896839";"2022";"1"
"rua engenheiro sampaio";"68";"apto 1103 splendid rosarinho";"300000.00";"Rosarinho";"Recife";"PE";"2014";"2202,75";"59,93";"0,00727";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-04-25";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2022";"1"
"rua engenheiro sampaio";"68";"apto 1301 splendid rosarinho";"300000.00";"Rosarinho";"Recife";"PE";"2014";"2202,75";"57,12";"0,00693";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-08-08";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2022";"1"
"rua engenheiro sampaio";"68";"apto 1804 splendid rosarinho";"314000.00";"Rosarinho";"Recife";"PE";"2014";"2202,75";"59,93";"0,00727";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-04-12";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2022";"1"
"rua engenheiro sampaio";"68";"apto 1703 splendid rosarinho";"238453.05";"Rosarinho";"Recife";"PE";"2014";"2202,75";"59,93";"0,00727";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-03-17";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2022";"1"
"rua engenheiro sampaio";"68";"apto 1705 splendid rosarinho";"440000.00";"Rosarinho";"Recife";"PE";"2014";"2202,75";"99,82";"0,01211";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-07-08";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2022";"1"
"rua engenheiro sampaio";"68";"apto 1705 splendid rosarinho";"440000.00";"Rosarinho";"Recife";"PE";"2014";"2202,75";"99,82";"0,01211";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-07-08";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2022";"1"
"rua engenheiro sampaio";"68";"apto 1904 splendid rosarinho";"300000.00";"Rosarinho";"Recife";"PE";"2014";"2202,75";"59,93";"0,00727";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-08-23";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2022";"1"
"rua engenheiro sampaio";"68";"apto 1904 splendid rosarinho";"300000.00";"Rosarinho";"Recife";"PE";"2014";"2202,75";"59,93";"0,00727";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-10-26";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2022";"1"
"rua eng sampaio";"110";"apto 302 edf villa aguinaldo jurema";"720000.00";"Rosarinho";"Recife";"PE";"2016";"1084,52";"180,0";"0,025";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-05-19";"Bom";"Apartamento";"0.00";"53627";"";"";"2022";"1"
"rua eng sampaio";"110";"apto 402 edf villa aguinaldo jurema";"642716.47";"Rosarinho";"Recife";"PE";"2016";"1084,52";"180,0";"0,025";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-03-01";"Bom";"Apartamento";"0.00";"53627";"";"";"2022";"1"
"rua eng sampaio";"110";"apto 902 edf villa aguinaldo jurema";"1100000.00";"Rosarinho";"Recife";"PE";"2016";"1084,52";"180,0";"0,025";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-12-20";"Bom";"Apartamento";"350000.00";"53627";"";"";"2022";"1"
"rua eng sampaio";"110";"apto 1502 edf villa aguinaldo jurema";"678360.47";"Rosarinho";"Recife";"PE";"2016";"1084,52";"180,0";"0,025";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-09-23";"Bom";"Apartamento";"0.00";"53627";"";"";"2022";"1"
"rua eng sampaio";"110";"apto 1601 edf villa aguinaldo jurema";"840000.00";"Rosarinho";"Recife";"PE";"2016";"1084,52";"180,0";"0,025";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-06-06";"Bom";"Apartamento";"0.00";"53627";"";"";"2022";"1"
"rua eng sampaio";"110";"apto 1901 edf villa aguinaldo jurema";"0.00";"Rosarinho";"Recife";"PE";"2016";"1084,52";"180,0";"0,025";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-12-19";"Bom";"Apartamento";"0.00";"53627";"";"";"2022";"1"
"rua engenheiro sampaio";"110";"apto 501 edf villa aguinaldo jurema";"880000.00";"Rosarinho";"Recife";"PE";"2016";"1084,52";"180,0";"0,025";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-12-22";"Bom";"Apartamento";"0.00";"53627";"";"";"2022";"1"
"rua engenheiro sampaio";"110";"apto 501 edf villa aguinaldo jurema";"880000.00";"Rosarinho";"Recife";"PE";"2016";"1084,52";"180,0";"0,025";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-12-27";"Bom";"Apartamento";"0.00";"53627";"";"";"2022";"1"
"rua engenheiro sampaio";"218";"apto 801 edf quinta das baronesas";"670000.00";"Rosarinho";"Recife";"PE";"2014";"1361,43";"175,83";"0,01843";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-08-08";"Bom";"Apartamento";"0.00";"53627";"-8.033582";"-34.898096";"2022";"1"
"rua engenheiro sampaio";"218";"apto 2501 edf quinta das baronesas";"711748.51";"Rosarinho";"Recife";"PE";"2014";"1361,43";"175,83";"0,01843";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-11-23";"Bom";"Apartamento";"0.00";"53627";"-8.033582";"-34.898096";"2022";"1"
"rua engenheiro sampaio";"218";"apto 2501 edf quinta das baronesas";"711748.51";"Rosarinho";"Recife";"PE";"2014";"1361,43";"175,83";"0,01843";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-11-28";"Bom";"Apartamento";"0.00";"53627";"-8.033582";"-34.898096";"2022";"1"
"rua engenheiro sampaio";"218";"apto 2501 edf quinta das baronesas";"711748.51";"Rosarinho";"Recife";"PE";"2014";"1361,43";"175,83";"0,01843";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-11-28";"Bom";"Apartamento";"0.00";"53627";"-8.033582";"-34.898096";"2022";"1"
"rua engenheiro sampaio";"218";"apto 2501 edf quinta das baronesas";"711748.51";"Rosarinho";"Recife";"PE";"2014";"1361,43";"175,83";"0,01843";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-11-28";"Bom";"Apartamento";"0.00";"53627";"-8.033582";"-34.898096";"2022";"1"
"rua engenheiro sampaio";"218";"apto 2501 edf quinta das baronesas";"711748.51";"Rosarinho";"Recife";"PE";"2014";"1361,43";"175,83";"0,01843";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-11-28";"Bom";"Apartamento";"0.00";"53627";"-8.033582";"-34.898096";"2022";"1"
"rua engenheiro sampaio";"218";"apto 2501 edf quinta das baronesas";"711748.51";"Rosarinho";"Recife";"PE";"2014";"1361,43";"175,83";"0,01843";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-11-28";"Bom";"Apartamento";"0.00";"53627";"-8.033582";"-34.898096";"2022";"1"
"rua regueira costa";"226";"";"798709.69";"Rosarinho";"Recife";"PE";"1940";"297,0";"233,5";"1,0";"Médio";"Casa";"RESIDENCIAL";"2022-12-16";"Bom";"Casa";"0.00";"57029";"-8.033331";"-34.898157";"2022";"1"
"rua regueira costa";"226";"";"750000.00";"Rosarinho";"Recife";"PE";"1940";"297,0";"233,5";"1,0";"Médio";"Casa";"RESIDENCIAL";"2022-03-16";"Bom";"Casa";"0.00";"57029";"-8.033331";"-34.898157";"2022";"1"
"rua andre reboucas";"109";"";"1027018.56";"Rosarinho";"Recife";"PE";"1958";"507,0";"222,03";"1,0";"Médio";"Casa";"RESIDENCIAL";"2022-05-19";"Bom";"Casa";"0.00";"4928";"-8.03325";"-34.897704";"2022";"1"
"rua andre reboucas";"109";"";"1027018.56";"Rosarinho";"Recife";"PE";"1958";"507,0";"222,03";"1,0";"Médio";"Casa";"RESIDENCIAL";"2022-05-12";"Bom";"Casa";"0.00";"4928";"-8.03325";"-34.897704";"2022";"1"
"rua andre reboucas";"91";"";"1027018.56";"Rosarinho";"Recife";"PE";"1950";"507,0";"217,51";"1,0";"Médio";"Casa";"RESIDENCIAL";"2022-05-16";"Bom";"Casa";"0.00";"4928";"-8.033269";"-34.897589";"2022";"1"
"rua andre reboucas";"91";"";"1027018.56";"Rosarinho";"Recife";"PE";"1950";"507,0";"217,51";"1,0";"Médio";"Casa";"RESIDENCIAL";"2022-05-12";"Bom";"Casa";"0.00";"4928";"-8.033269";"-34.897589";"2022";"1"
"rua andre reboucas";"45";"apto 402 edf david becker";"905000.00";"Rosarinho";"Recife";"PE";"2013";"2610,0";"207,27";"0,01314";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-04-25";"Bom";"Apartamento";"260000.00";"4928";"-8.033397";"-34.896962";"2022";"1"
"rua andre reboucas";"45";"apto 402 edf david becker";"810436.40";"Rosarinho";"Recife";"PE";"2013";"2610,0";"207,27";"0,01314";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-01-25";"Bom";"Apartamento";"0.00";"4928";"-8.033397";"-34.896962";"2022";"1"
"rua andre reboucas";"45";"apto 2302 edf david becker";"1200000.00";"Rosarinho";"Recife";"PE";"2013";"2610,0";"207,27";"0,01314";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-05-16";"Bom";"Apartamento";"0.00";"4928";"-8.033397";"-34.896962";"2022";"1"
"rua andre reboucas";"45";"apto 2402 edf david becker";"1150000.00";"Rosarinho";"Recife";"PE";"2013";"2610,0";"207,27";"0,01314";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-06-17";"Bom";"Apartamento";"0.00";"4928";"-8.033397";"-34.896962";"2022";"1"
"rua andre reboucas";"45";"apto 3501 edf david becker";"1100126.77";"Rosarinho";"Recife";"PE";"2013";"2610,0";"207,27";"0,01314";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-08-17";"Bom";"Apartamento";"0.00";"4928";"-8.033397";"-34.896962";"2022";"1"
"rua engenheiro sampaio";"59";"apto 1602 edf gran parc premium-bloco a";"831649.30";"Rosarinho";"Recife";"PE";"2015";"2961,24";"184,61";"0,00931";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-07-13";"Bom";"Apartamento";"0.00";"53627";"-8.0341";"-34.897511";"2022";"1"
"rua engenheiro sampaio";"59";"apto 802 edf gran parc premium-bloco b";"700000.00";"Rosarinho";"Recife";"PE";"2015";"2961,24";"151,32";"0,00736";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-06-30";"Bom";"Apartamento";"480000.00";"53627";"-8.0341";"-34.897511";"2022";"1"
"rua engenheiro sampaio";"59";"apto 1002 edf gran parc premium-bloco b";"672459.55";"Rosarinho";"Recife";"PE";"2015";"2961,24";"151,32";"0,00736";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-10-18";"Bom";"Apartamento";"0.00";"53627";"-8.0341";"-34.897511";"2022";"1"
"rua engenheiro sampaio";"59";"apto 402 edf gran parc premium-bloco a";"784093.97";"Rosarinho";"Recife";"PE";"2015";"2961,24";"184,61";"0,00931";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-05-25";"Bom";"Apartamento";"0.00";"53627";"-8.0341";"-34.897511";"2022";"1"
"rua engenheiro sampaio";"59";"apto 1302 edf gran parc premium-bloco a";"819496.68";"Rosarinho";"Recife";"PE";"2015";"2961,24";"184,61";"0,00931";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-08-11";"Bom";"Apartamento";"0.00";"53627";"-8.0341";"-34.897511";"2022";"1"
"av santos dumont";"815";"apto 101 edf pedra do sitio das roseiras";"480000.00";"Rosarinho";"Recife";"PE";"2008";"1020,0";"148,26";"0,01999";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-11-03";"Bom";"Apartamento";"300000.00";"53996";"-8.034253";"-34.897062";"2022";"1"
"av santos dumont";"815";"apto 1302 edf pedra do sitio das roseiras";"550000.00";"Rosarinho";"Recife";"PE";"2008";"1020,0";"148,26";"0,01999";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-10-15";"Bom";"Apartamento";"360000.00";"53996";"-8.034253";"-34.897062";"2022";"1"
"av santos dumont";"815";"apto 1302 edf pedra do sitio das roseiras";"645000.00";"Rosarinho";"Recife";"PE";"2008";"1020,0";"148,26";"0,01999";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-06-15";"Bom";"Apartamento";"0.00";"53996";"-8.034253";"-34.897062";"2022";"1"
"rua caio pereira";"275";"apto 0301 edf artemis";"520844.65";"Rosarinho";"Recife";"PE";"1999";"1075,2";"162,45";"0,02173";"Médio";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-01-13";"Bom";"Apartamento";"0.00";"13269";"-8.034534";"-34.8972";"2022";"1"
"rua caio pereira";"225";"apto 103 edf maria luiza";"680000.00";"Rosarinho";"Recife";"PE";"2012";"2179,25";"171,43";"0,0116";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-06-17";"Bom";"Apartamento";"0.00";"13269";"-8.034439";"-34.897576";"2022";"1"
"rua caio pereira";"225";"apto 1402 edf maria luiza";"730000.00";"Rosarinho";"Recife";"PE";"2012";"2179,25";"165,37";"0,01119";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-09-14";"Bom";"Apartamento";"0.00";"13269";"-8.034439";"-34.897576";"2022";"1"
"rua caio pereira";"225";"apto 1402 edf maria luiza";"730000.00";"Rosarinho";"Recife";"PE";"2012";"2179,25";"165,37";"0,01119";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-09-15";"Bom";"Apartamento";"0.00";"13269";"-8.034439";"-34.897576";"2022";"1"
"rua caio pereira";"175";"apto 101 edf maria esther";"715000.00";"Rosarinho";"Recife";"PE";"2009";"1050,63";"189,82";"0,03333";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-08-31";"Bom";"Apartamento";"300000.00";"13269";"-8.034401";"-34.898153";"2022";"1"
"rua caio pereira";"175";"apto 1001 edf maria esther";"850000.00";"Rosarinho";"Recife";"PE";"2009";"1050,63";"189,82";"0,03333";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-07-08";"Bom";"Apartamento";"0.00";"13269";"-8.034401";"-34.898153";"2022";"1"
"rua caio pereira";"175";"apto 1201 edf maria esther";"730000.00";"Rosarinho";"Recife";"PE";"2009";"1050,63";"189,82";"0,03333";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2022-06-22";"Bom";"Apartamento";"300000.00";"13269";"-8.034401";"-34.898153";"2022";"1"
