"logradouro";"numero";"complemento";"valor_avaliacao";"bairro";"cidade";"uf";"ano_construcao";"area_terreno";"area_construida";"fracao_ideal";"padrao_acabamento";"tipo_construcao";"tipo_ocupacao";"data_transacao";"estado_conservacao";"tipo_imovel";"sfh";"cod_logradouro";"latitude";"longitude";"ano";"Distrito"
"rua belmiro correa";"59";"apto 1001 edf. jardim monet";"795949.83";"Encruzilhada";"Recife";"PE";"2021";"1509,37";"187,9";"0,01997";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-08-06";"Bom";"Apartamento";"0.00";"10715";"-8.035535";"-34.896122";"2021";"1"
"rua belmiro correa";"59";"apto 1102 edf. jardim monet";"819731.73";"Encruzilhada";"Recife";"PE";"2021";"1509,37";"187,89";"0,01997";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-08-06";"Bom";"Apartamento";"0.00";"10715";"-8.035535";"-34.896122";"2021";"1"
"rua belmiro correa";"59";"apto 1201 edf. jardim monet";"823763.90";"Encruzilhada";"Recife";"PE";"2021";"1509,37";"187,9";"0,01997";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-10-28";"Bom";"Apartamento";"530000.00";"10715";"-8.035535";"-34.896122";"2021";"1"
"rua belmiro correa";"59";"apto 1201 edf. jardim monet";"823763.90";"Encruzilhada";"Recife";"PE";"2021";"1509,37";"187,9";"0,01997";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-08-18";"Bom";"Apartamento";"93636.58";"10715";"-8.035535";"-34.896122";"2021";"1"
"rua belmiro correa";"59";"apto 1202 edf. jardim monet";"823763.00";"Encruzilhada";"Recife";"PE";"2021";"1509,37";"187,9";"0,01997";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-06-07";"Bom";"Apartamento";"0.00";"10715";"-8.035535";"-34.896122";"2021";"1"
"rua belmiro correa";"59";"apto 1202 edf. jardim monet";"823763.00";"Encruzilhada";"Recife";"PE";"2021";"1509,37";"187,9";"0,01997";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-10-08";"Bom";"Apartamento";"0.00";"10715";"-8.035535";"-34.896122";"2021";"1"
"rua belmiro correa";"59";"apto 1401 edf. jardim monet";"831887.00";"Encruzilhada";"Recife";"PE";"2021";"1509,37";"187,9";"0,01997";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-06-15";"Bom";"Apartamento";"0.00";"10715";"-8.035535";"-34.896122";"2021";"1"
"rua belmiro correa";"59";"apto 1702 edf. jardim monet";"844224.21";"Encruzilhada";"Recife";"PE";"2021";"1509,37";"187,9";"0,01997";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-07-09";"Bom";"Apartamento";"590250.00";"10715";"-8.035535";"-34.896122";"2021";"1"
"rua belmiro correa";"59";"apto 1801 edf. jardim monet";"870000.00";"Encruzilhada";"Recife";"PE";"2021";"1509,37";"187,9";"0,01997";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-06-08";"Bom";"Apartamento";"0.00";"10715";"-8.035535";"-34.896122";"2021";"1"
"rua belmiro correa";"59";"apto 1902 edf. jardim monet";"270000.00";"Encruzilhada";"Recife";"PE";"2021";"1509,37";"187,9";"0,01997";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-06-08";"Bom";"Apartamento";"0.00";"10715";"-8.035535";"-34.896122";"2021";"1"
"rua belmiro correa";"59";"apto 2001 edf. jardim monet";"950948.00";"Encruzilhada";"Recife";"PE";"2021";"1509,37";"210,45";"0,02117";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-07-14";"Bom";"Apartamento";"0.00";"10715";"-8.035535";"-34.896122";"2021";"1"
"rua belmiro correa";"59";"apto 2101 edf. jardim monet";"860957.75";"Encruzilhada";"Recife";"PE";"2021";"1509,37";"187,9";"0,01997";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-06-25";"Bom";"Apartamento";"0.00";"10715";"-8.035535";"-34.896122";"2021";"1"
"rua belmiro correa";"59";"apto 2102 edf. jardim monet";"860957.75";"Encruzilhada";"Recife";"PE";"2021";"1509,37";"187,9";"0,01997";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-07-03";"Bom";"Apartamento";"500000.00";"10715";"-8.035535";"-34.896122";"2021";"1"
"rua belmiro correa";"59";"apto 2201 edf. jardim monet";"865192.71";"Encruzilhada";"Recife";"PE";"2021";"1509,37";"187,9";"0,01997";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-07-13";"Bom";"Apartamento";"0.00";"10715";"-8.035535";"-34.896122";"2021";"1"
"rua belmiro correa";"59";"apto 2202 edf. jardim monet";"865192.71";"Encruzilhada";"Recife";"PE";"2021";"1509,37";"187,9";"0,01997";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-10-29";"Bom";"Apartamento";"0.00";"10715";"-8.035535";"-34.896122";"2021";"1"
"rua belmiro correa";"59";"apto 2301 edf. jardim monet";"869448.49";"Encruzilhada";"Recife";"PE";"2021";"1509,37";"187,9";"0,01997";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-07-22";"Bom";"Apartamento";"0.00";"10715";"-8.035535";"-34.896122";"2021";"1"
"rua belmiro correa";"59";"apto 2401 edf. jardim monet";"873725.21";"Encruzilhada";"Recife";"PE";"2021";"1509,37";"187,89";"0,01997";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-06-18";"Bom";"Apartamento";"0.00";"10715";"-8.035535";"-34.896122";"2021";"1"
"rua belmiro correa";"59";"apto 2402 edf. jardim monet";"900000.00";"Encruzilhada";"Recife";"PE";"2021";"1509,37";"187,9";"0,01997";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-12-14";"Bom";"Apartamento";"589200.00";"10715";"-8.035535";"-34.896122";"2021";"1"
"rua belmiro correa";"59";"apto 2402 edf. jardim monet";"873725.21";"Encruzilhada";"Recife";"PE";"2021";"1509,37";"187,9";"0,01997";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-06-15";"Bom";"Apartamento";"0.00";"10715";"-8.035535";"-34.896122";"2021";"1"
"rua belmiro correa";"59";"apto 2501 edf. jardim monet";"878022.97";"Encruzilhada";"Recife";"PE";"2021";"1509,37";"187,9";"0,01997";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-10-06";"Bom";"Apartamento";"430000.00";"10715";"-8.035535";"-34.896122";"2021";"1"
"rua belmiro correa";"59";"apto 1501 edf. jardim monet";"884000.00";"Encruzilhada";"Recife";"PE";"2021";"1509,37";"187,9";"0,01997";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-11-25";"Bom";"Apartamento";"533701.88";"10715";"-8.035535";"-34.896122";"2021";"1"
"rua doutor jose maria";"578";"apto 0101 edf praia de ceres";"498555.97";"Encruzilhada";"Recife";"PE";"2002";"861,0";"184,77";"0,03333";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-01-26";"Bom";"Apartamento";"200000.00";"36196";"-8.035868";"-34.89625";"2021";"1"
"rua doutor jose maria";"578";"apto 0202 edf praia de ceres";"501008.00";"Encruzilhada";"Recife";"PE";"2002";"861,0";"184,77";"0,03333";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-11-16";"Bom";"Apartamento";"0.00";"36196";"-8.035868";"-34.89625";"2021";"1"
"rua doutor jose maria";"578";"apto 0801 edf praia de ceres";"515977.76";"Encruzilhada";"Recife";"PE";"2002";"861,0";"184,77";"0,03333";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-03-05";"Bom";"Apartamento";"200000.00";"36196";"-8.035868";"-34.89625";"2021";"1"
"rua doutor jose maria";"578";"apto 0801 edf praia de ceres";"515977.00";"Encruzilhada";"Recife";"PE";"2002";"861,0";"184,77";"0,03333";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-05-11";"Bom";"Apartamento";"0.00";"36196";"-8.035868";"-34.89625";"2021";"1"
"rua doutor jose maria";"600";"apto 1601 edf maria rosa";"614000.00";"Encruzilhada";"Recife";"PE";"2010";"2431,0";"139,58";"0,00912";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-07-07";"Bom";"Apartamento";"335155.87";"36196";"-8.035672";"-34.896615";"2021";"1"
"rua doutor jose maria";"600";"apto 2004 edf maria rosa";"539514.07";"Encruzilhada";"Recife";"PE";"2010";"2431,0";"139,58";"0,00912";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-02-22";"Bom";"Apartamento";"0.00";"36196";"-8.035672";"-34.896615";"2021";"1"
"rua doutor jose maria";"600";"apto 2004 edf maria rosa";"539514.07";"Encruzilhada";"Recife";"PE";"2010";"2431,0";"139,58";"0,00912";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-02-15";"Bom";"Apartamento";"0.00";"36196";"-8.035672";"-34.896615";"2021";"1"
"rua doutor jose maria";"658";"apto 101 edf casa rosada";"1250000.00";"Encruzilhada";"Recife";"PE";"2010";"3090,5";"244,73";"0,01401";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-08-24";"Bom";"Apartamento";"500000.00";"36196";"-8.035419";"-34.897024";"2021";"1"
"rua doutor jose maria";"658";"apto 1302 edf casa rosada";"1250000.00";"Encruzilhada";"Recife";"PE";"2010";"3090,5";"244,73";"0,01401";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-01-14";"Bom";"Apartamento";"1000000.00";"36196";"-8.035419";"-34.897024";"2021";"1"
"rua doutor jose maria";"658";"apto 1902 edf casa rosada";"520000.00";"Encruzilhada";"Recife";"PE";"2010";"3090,5";"244,73";"0,01401";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-03-25";"Bom";"Apartamento";"0.00";"36196";"-8.035419";"-34.897024";"2021";"1"
"rua doutor jose maria";"658";"apto 2502 edf casa rosada";"1360000.00";"Encruzilhada";"Recife";"PE";"2010";"3090,5";"244,73";"0,01401";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-12-01";"Bom";"Apartamento";"0.00";"36196";"-8.035419";"-34.897024";"2021";"1"
"rua doutor jose maria";"430";"apto a";"120000.00";"Encruzilhada";"Recife";"PE";"1963";"580,0";"60,0";"0,14851";"Simples";"Apartamento <= 4 Pavimentos";"RESIDENCIAL";"2021-12-15";"Bom";"Apartamento";"0.00";"36196";"-8.036396";"-34.895036";"2021";"1"
"rua doutor jose maria";"430";"apto a";"120000.00";"Encruzilhada";"Recife";"PE";"1963";"580,0";"60,0";"0,14851";"Simples";"Apartamento <= 4 Pavimentos";"RESIDENCIAL";"2021-12-30";"Bom";"Apartamento";"0.00";"36196";"-8.036396";"-34.895036";"2021";"1"
"rua doutor jose maria";"512";"apto 302 privilege rosarinho";"530000.00";"Encruzilhada";"Recife";"PE";"2016";"1619,23";"122,37";"0,01403";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-02-05";"Bom";"Apartamento";"0.00";"36196";"-8.035969";"-34.895826";"2021";"1"
"rua doutor jose maria";"512";"apto 701 privilege rosarinho";"410000.00";"Encruzilhada";"Recife";"PE";"2016";"1619,23";"100,79";"0,01156";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-08-24";"Bom";"Apartamento";"0.00";"36196";"-8.035969";"-34.895826";"2021";"1"
"rua doutor jose maria";"512";"apto 1202 privilege rosarinho";"540000.00";"Encruzilhada";"Recife";"PE";"2016";"1619,23";"122,37";"0,01403";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-12-14";"Bom";"Apartamento";"0.00";"36196";"-8.035969";"-34.895826";"2021";"1"
"rua doutor jose maria";"512";"apto 1605 privilege rosarinho";"400000.00";"Encruzilhada";"Recife";"PE";"2016";"1619,23";"100,79";"0,01156";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-12-01";"Bom";"Apartamento";"0.00";"36196";"-8.035969";"-34.895826";"2021";"1"
"av norte miguel arraes de alencar";"3323";"casa 1and";"1134970.00";"Rosarinho";"Recife";"PE";"1954";"577,25";"149,7";"0,39809";"Médio";"Casa";"COMERCIAL COM LIXO ORGANICO";"2021-11-10";"Bom";"Casa";"0.00";"46540";"-8.032361";"-34.897645";"2021";"1"
"av norte miguel arraes de alencar";"3311";"";"1106357.75";"Rosarinho";"Recife";"PE";"1957";"557,05";"173,1";"0,6";"Médio";"Casa";"COMERCIAL COM LIXO ORGANICO";"2021-11-10";"Bom";"Casa";"0.00";"46540";"-8.032433";"-34.897556";"2021";"1"
"av norte miguel arraes de alencar";"3301";"";"1373666.63";"Rosarinho";"Recife";"PE";"1998";"501,8";"407,95";"1,0";"Médio";"Casa";"COMERCIAL COM LIXO ORGANICO";"2021-11-10";"Bom";"Casa";"0.00";"46540";"-8.032517";"-34.897477";"2021";"1"
"av norte miguel arraes de alencar";"3257";"";"4385000.00";"Rosarinho";"Recife";"PE";"1998";"1830,17";"961,48";"1,0";"Simples";"Edificação Especial";"COMERCIAL COM LIXO ORGANICO";"2021-07-01";"Bom";"Edificação Especial";"0.00";"46540";"-8.03289";"-34.897168";"2021";"1"
"rua andre reboucas";"106";"apto 1204 edf bellagio residence";"160000.00";"Rosarinho";"Recife";"PE";"2015";"610,36";"44,36";"0,01607";"Médio";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-08-12";"Bom";"Apartamento";"108464.80";"4928";"-8.032817";"-34.897594";"2021";"1"
"rua andre reboucas";"106";"apto 304 edf bellagio residence";"180000.00";"Rosarinho";"Recife";"PE";"2015";"610,36";"58,85";"0,02132";"Médio";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-04-23";"Bom";"Apartamento";"128000.00";"4928";"-8.032817";"-34.897594";"2021";"1"
"rua andre reboucas";"106";"apto 302 edf bellagio residence";"197000.00";"Rosarinho";"Recife";"PE";"2015";"610,36";"59,74";"0,02165";"Médio";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-08-03";"Bom";"Apartamento";"0.00";"4928";"-8.032817";"-34.897594";"2021";"1"
"rua engenheiro sampaio";"68";"apto 305 splendid rosarinho";"422000.00";"Rosarinho";"Recife";"PE";"2014";"2202,75";"99,82";"0,01211";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-05-04";"Bom";"Apartamento";"214118.00";"53627";"-8.033695";"-34.897214";"2021";"1"
"rua engenheiro sampaio";"68";"apto 1504 splendid rosarinho";"250000.00";"Rosarinho";"Recife";"PE";"2014";"2202,75";"59,93";"0,00727";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-02-05";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2021";"1"
"rua engenheiro sampaio";"68";"apto 1505 splendid rosarinho";"377646.39";"Rosarinho";"Recife";"PE";"2014";"2202,75";"99,82";"0,01211";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-12-01";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2021";"1"
"rua engenheiro sampaio";"68";"apto 1405 splendid rosarinho";"420000.00";"Rosarinho";"Recife";"PE";"2014";"2202,75";"99,82";"0,01211";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-04-13";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2021";"1"
"rua engenheiro sampaio";"68";"apto 1402 splendid rosarinho";"460000.00";"Rosarinho";"Recife";"PE";"2014";"2202,75";"99,82";"0,01211";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-09-24";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2021";"1"
"rua engenheiro sampaio";"68";"apto 1801 splendid rosarinho";"250000.00";"Rosarinho";"Recife";"PE";"2014";"2202,75";"57,12";"0,00693";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-02-25";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2021";"1"
"rua engenheiro sampaio";"68";"apto 1905 splendid rosarinho";"435000.00";"Rosarinho";"Recife";"PE";"2014";"2202,75";"99,82";"0,01211";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-07-12";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2021";"1"
"rua engenheiro sampaio";"110";"apto 1002 edf villa aguinaldo jurema";"675000.00";"Rosarinho";"Recife";"PE";"2016";"1084,52";"180,0";"0,025";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-04-06";"Bom";"Apartamento";"300000.00";"53627";"";"";"2021";"1"
"rua eng sampaio";"110";"apto 101 edf villa aguinaldo jurema";"633324.66";"Rosarinho";"Recife";"PE";"2016";"1084,52";"180,0";"0,025";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-03-18";"Bom";"Apartamento";"0.00";"53627";"";"";"2021";"1"
"rua eng sampaio";"110";"apto 502 edf villa aguinaldo jurema";"780000.00";"Rosarinho";"Recife";"PE";"2016";"1084,52";"180,0";"0,025";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-12-29";"Bom";"Apartamento";"0.00";"53627";"";"";"2021";"1"
"rua eng sampaio";"110";"apto 902 edf villa aguinaldo jurema";"658680.00";"Rosarinho";"Recife";"PE";"2016";"1084,52";"180,0";"0,025";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-10-25";"Bom";"Apartamento";"0.00";"53627";"";"";"2021";"1"
"rua eng sampaio";"110";"apto 1102 edf villa aguinaldo jurema";"665175.88";"Rosarinho";"Recife";"PE";"2016";"1084,52";"180,0";"0,025";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-05-14";"Bom";"Apartamento";"0.00";"53627";"";"";"2021";"1"
"rua eng sampaio";"110";"apto 1202 edf villa aguinaldo jurema";"668447.81";"Rosarinho";"Recife";"PE";"2016";"1084,52";"180,0";"0,025";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-07-01";"Bom";"Apartamento";"0.00";"53627";"";"";"2021";"1"
"rua eng sampaio";"110";"apto 1902 edf villa aguinaldo jurema";"730000.00";"Rosarinho";"Recife";"PE";"2016";"1084,52";"180,0";"0,025";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-06-08";"Bom";"Apartamento";"657000.00";"53627";"";"";"2021";"1"
"rua engenheiro sampaio";"218";"apto 2402 edf quinta das baronesas";"714342.91";"Rosarinho";"Recife";"PE";"2014";"1361,43";"177,47";"0,0186";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2021-05-13";"Bom";"Apartamento";"0.00";"53627";"-8.033582";"-34.898096";"2021";"1"
"rua andre reboucas";"109";"";"1286588.75";"Rosarinho";"Recife";"PE";"1958";"507,0";"222,03";"1,0";"Médio";"Casa";"RESIDENCIAL";"2021-12-28";"Bom";"Casa";"0.00";"4928";"-8.03325";"-34.897704";"2021";"1"
