"logradouro";"numero";"complemento";"valor_avaliacao";"bairro";"cidade";"uf";"ano_construcao";"area_terreno";"area_construida";"fracao_ideal";"padrao_acabamento";"tipo_construcao";"tipo_ocupacao";"data_transacao";"estado_conservacao";"tipo_imovel";"sfh";"cod_logradouro";"latitude";"longitude";"ano";"Distrito"
"rua eng sampaio";"110";"apto 1602 edf villa aguinaldo jurema";"682000.00";"Rosarinho";"Recife";"PE";"2016";"1084,52";"180,0";"0,025";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-04-01";"Bom";"Apartamento";"0.00";"53627";"";"";"2019";"1"
"rua engenheiro sampaio";"126";"apto 0011 edf álava";"250000.00";"Rosarinho";"Recife";"PE";"1967";"478,0";"96,55";"0,17347";"Médio";"Apartamento <= 4 Pavimentos";"RESIDENCIAL";"2019-11-25";"Bom";"Apartamento";"0.00";"53627";"-8.033586";"-34.897844";"2019";"1"
"rua engenheiro sampaio";"126";"apto 0022 edf álava";"310000.00";"Rosarinho";"Recife";"PE";"1967";"478,0";"94,74";"0,17021";"Médio";"Apartamento <= 4 Pavimentos";"RESIDENCIAL";"2019-11-14";"Bom";"Apartamento";"100000.00";"53627";"-8.033586";"-34.897844";"2019";"1"
"rua engenheiro sampaio";"218";"apto 1301 edf quinta das baronesas";"671049.34";"Rosarinho";"Recife";"PE";"2014";"1361,43";"175,83";"0,01843";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-02-15";"Bom";"Apartamento";"0.00";"53627";"-8.033582";"-34.898096";"2019";"1"
"rua engenheiro sampaio";"218";"apto 602 edf quinta das baronesas";"654000.00";"Rosarinho";"Recife";"PE";"2014";"1361,43";"177,47";"0,0186";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-06-26";"Bom";"Apartamento";"0.00";"53627";"-8.033582";"-34.898096";"2019";"1"
"rua engenheiro sampaio";"218";"apto 801 edf quinta das baronesas";"654786.04";"Rosarinho";"Recife";"PE";"2014";"1361,43";"175,83";"0,01843";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-03-11";"Bom";"Apartamento";"0.00";"53627";"-8.033582";"-34.898096";"2019";"1"
"rua andre reboucas";"45";"apto 202 edf david becker";"780000.00";"Rosarinho";"Recife";"PE";"2013";"2610,0";"207,27";"0,01314";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-05-21";"Bom";"Apartamento";"350000.00";"4928";"-8.033397";"-34.896962";"2019";"1"
"rua andre reboucas";"45";"apto 401 edf david becker";"802000.00";"Rosarinho";"Recife";"PE";"2013";"2610,0";"207,27";"0,01314";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-12-27";"Bom";"Apartamento";"550000.00";"4928";"-8.033397";"-34.896962";"2019";"1"
"rua andre reboucas";"45";"apto 1001 edf david becker";"794722.56";"Rosarinho";"Recife";"PE";"2013";"2610,0";"207,27";"0,01314";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-08-27";"Bom";"Apartamento";"0.00";"4928";"-8.033397";"-34.896962";"2019";"1"
"rua andre reboucas";"45";"apto 1302 edf david becker";"806507.79";"Rosarinho";"Recife";"PE";"2013";"2610,0";"207,27";"0,01314";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-02-22";"Bom";"Apartamento";"0.00";"4928";"-8.033397";"-34.896962";"2019";"1"
"rua andre reboucas";"45";"apto 1601 edf david becker";"818467.80";"Rosarinho";"Recife";"PE";"2013";"2610,0";"207,27";"0,01314";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-04-26";"Bom";"Apartamento";"0.00";"4928";"-8.033397";"-34.896962";"2019";"1"
"rua andre reboucas";"45";"apto 3002 edf david becker";"1030000.00";"Rosarinho";"Recife";"PE";"2013";"2610,0";"207,27";"0,01314";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-10-25";"Bom";"Apartamento";"0.00";"4928";"-8.033397";"-34.896962";"2019";"1"
"rua andre reboucas";"45";"apto 3602 edf david becker";"902862.84";"Rosarinho";"Recife";"PE";"2013";"2610,0";"207,27";"0,01314";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-07-31";"Bom";"Apartamento";"0.00";"4928";"-8.033397";"-34.896962";"2019";"1"
"rua engenheiro sampaio";"59";"apto 101 edf gran parc premium-bloco a";"772636.26";"Rosarinho";"Recife";"PE";"2015";"2961,24";"184,61";"0,00931";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-07-12";"Bom";"Apartamento";"144000.00";"53627";"-8.0341";"-34.897511";"2019";"1"
"rua engenheiro sampaio";"59";"apto 1801 edf gran parc premium-bloco a";"839851.00";"Rosarinho";"Recife";"PE";"2015";"2961,24";"184,61";"0,00931";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-07-19";"Bom";"Apartamento";"0.00";"53627";"-8.0341";"-34.897511";"2019";"1"
"rua engenheiro sampaio";"59";"apto 2901 edf gran parc premium-bloco a";"886427.16";"Rosarinho";"Recife";"PE";"2015";"2961,24";"184,61";"0,00931";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-07-05";"Bom";"Apartamento";"0.00";"53627";"-8.0341";"-34.897511";"2019";"1"
"rua engenheiro sampaio";"59";"apto 301 edf gran parc premium-bloco a";"780000.00";"Rosarinho";"Recife";"PE";"2015";"2961,24";"184,61";"0,00931";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-06-27";"Bom";"Apartamento";"0.00";"53627";"-8.0341";"-34.897511";"2019";"1"
"rua engenheiro sampaio";"59";"apto 302 edf gran parc premium-bloco a";"780255.98";"Rosarinho";"Recife";"PE";"2015";"2961,24";"184,61";"0,00931";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-11-19";"Bom";"Apartamento";"385344.90";"53627";"-8.0341";"-34.897511";"2019";"1"
"rua engenheiro sampaio";"59";"apto 401 edf gran parc premium-bloco a";"784093.95";"Rosarinho";"Recife";"PE";"2015";"2961,24";"184,61";"0,00931";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-03-20";"Bom";"Apartamento";"187000.00";"53627";"-8.0341";"-34.897511";"2019";"1"
"rua engenheiro sampaio";"59";"apto 1502 edf gran parc premium-bloco a";"840000.00";"Rosarinho";"Recife";"PE";"2015";"2961,24";"184,61";"0,00931";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-11-27";"Bom";"Apartamento";"340000.00";"53627";"-8.0341";"-34.897511";"2019";"1"
"rua engenheiro sampaio";"59";"apto 2702 edf gran parc premium-bloco b";"730959.52";"Rosarinho";"Recife";"PE";"2015";"2961,24";"151,32";"0,00736";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-09-12";"Bom";"Apartamento";"0.00";"53627";"-8.0341";"-34.897511";"2019";"1"
"av santos dumont";"815";"apto 101 edf pedra do sitio das roseiras";"450000.00";"Rosarinho";"Recife";"PE";"2008";"1020,0";"148,26";"0,01999";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-12-27";"Bom";"Apartamento";"0.00";"53996";"-8.034253";"-34.897062";"2019";"1"
"av santos dumont";"815";"apto 402 edf pedra do sitio das roseiras";"489942.55";"Rosarinho";"Recife";"PE";"2008";"1020,0";"148,26";"0,01999";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-12-09";"Bom";"Apartamento";"0.00";"53996";"-8.034253";"-34.897062";"2019";"1"
"rua caio pereira";"225";"apto 301 edf maria luiza";"620529.57";"Rosarinho";"Recife";"PE";"2012";"2179,25";"172,78";"0,01169";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-02-27";"Bom";"Apartamento";"0.00";"13269";"-8.034439";"-34.897576";"2019";"1"
"rua caio pereira";"225";"apto 101 edf maria luiza";"650000.00";"Rosarinho";"Recife";"PE";"2012";"2179,25";"172,78";"0,01169";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-01-22";"Bom";"Apartamento";"552000.00";"13269";"-8.034439";"-34.897576";"2019";"1"
"rua caio pereira";"225";"apto 502 edf maria luiza";"620000.00";"Rosarinho";"Recife";"PE";"2012";"2179,25";"165,37";"0,01119";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-02-12";"Bom";"Apartamento";"280000.00";"13269";"-8.034439";"-34.897576";"2019";"1"
"rua caio pereira";"225";"apto 802 edf maria luiza";"740000.00";"Rosarinho";"Recife";"PE";"2012";"2179,25";"165,37";"0,01119";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-10-15";"Bom";"Apartamento";"0.00";"13269";"-8.034439";"-34.897576";"2019";"1"
"rua caio pereira";"225";"apto 1402 edf maria luiza";"629044.60";"Rosarinho";"Recife";"PE";"2012";"2179,25";"165,37";"0,01119";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-02-14";"Bom";"Apartamento";"0.00";"13269";"-8.034439";"-34.897576";"2019";"1"
"av santos dumont";"725";"apto 1201 edf desb dirceu borges";"800000.00";"Rosarinho";"Recife";"PE";"2008";"1918,49";"200,45";"0,01785";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-06-14";"Bom";"Apartamento";"640000.00";"53996";"-8.034973";"-34.897451";"2019";"1"
"av santos dumont";"725";"apto 1302 edf desb dirceu borges";"830000.00";"Rosarinho";"Recife";"PE";"2008";"1918,49";"200,45";"0,01785";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-03-18";"Bom";"Apartamento";"664000.00";"53996";"-8.034973";"-34.897451";"2019";"1"
"av santos dumont";"725";"apto 102 edf desb dirceu borges";"870000.00";"Rosarinho";"Recife";"PE";"2008";"1918,49";"200,45";"0,01785";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-08-26";"Bom";"Apartamento";"300000.00";"53996";"-8.034973";"-34.897451";"2019";"1"
"rua doutor jose maria";"792";"apto 1003 edf parque da jaqueira home service";"277000.00";"Rosarinho";"Recife";"PE";"2011";"1129,36";"74,88";"0,01114";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-12-02";"Bom";"Apartamento";"0.00";"36196";"-8.035164";"-34.898152";"2019";"1"
"rua doutor jose maria";"792";"apto 1003 edf parque da jaqueira home service";"277584.00";"Rosarinho";"Recife";"PE";"2011";"1129,36";"74,88";"0,01114";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-12-13";"Bom";"Apartamento";"0.00";"36196";"-8.035164";"-34.898152";"2019";"1"
"rua doutor jose maria";"792";"apto 1105 edf parque da jaqueira home service";"280000.00";"Rosarinho";"Recife";"PE";"2011";"1129,36";"74,84";"0,01113";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-06-21";"Bom";"Apartamento";"0.00";"36196";"-8.035164";"-34.898152";"2019";"1"
"rua doutor jose maria";"792";"apto 1503 edf parque da jaqueira home service";"284479.31";"Rosarinho";"Recife";"PE";"2011";"1129,36";"74,88";"0,01114";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-07-12";"Bom";"Apartamento";"0.00";"36196";"-8.035164";"-34.898152";"2019";"1"
"rua regueira costa";"287";"apto 2501 edf saint guilherme";"754793.50";"Rosarinho";"Recife";"PE";"2013";"1166,23";"161,9";"0,01961";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-09-04";"Bom";"Apartamento";"0.00";"57029";"-8.032697";"-34.898533";"2019";"1"
"rua regueira costa";"287";"apto 1802 edf saint guilherme";"743186.87";"Rosarinho";"Recife";"PE";"2013";"1166,23";"165,25";"0,02001";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-08-13";"Bom";"Apartamento";"0.00";"57029";"-8.032697";"-34.898533";"2019";"1"
"rua regueira costa";"287";"apto 1802 edf saint guilherme";"743186.87";"Rosarinho";"Recife";"PE";"2013";"1166,23";"165,25";"0,02001";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-07-03";"Bom";"Apartamento";"0.00";"57029";"-8.032697";"-34.898533";"2019";"1"
"rua engenheiro sampaio";"255";"apto 1003 edf débora";"331000.00";"Rosarinho";"Recife";"PE";"2003";"1022,4";"101,43";"0,01716";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-09-23";"Bom";"Apartamento";"238000.00";"53627";"-8.033781";"-34.899086";"2019";"1"
"rua engenheiro sampaio";"255";"apto 1702 edf débora";"350000.00";"Rosarinho";"Recife";"PE";"2003";"1022,4";"101,43";"0,01716";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-08-13";"Bom";"Apartamento";"260768.10";"53627";"-8.033781";"-34.899086";"2019";"1"
"rua caio pereira";"75";"apto 1301 edf abelardo carneiro leão";"750000.00";"Rosarinho";"Recife";"PE";"2017";"1030,98";"192,47";"0,03359";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-04-10";"Bom";"Apartamento";"250000.00";"13269";"";"";"2019";"1"
"rua caio pereira";"75";"apto 1302 edf abelardo carneiro leão";"716000.00";"Rosarinho";"Recife";"PE";"2017";"1030,98";"192,47";"0,03359";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-04-23";"Bom";"Apartamento";"189070.01";"13269";"";"";"2019";"1"
"rua caio pereira";"75";"apto 102 edf abelardo carneiro leão";"560000.00";"Rosarinho";"Recife";"PE";"2017";"1030,98";"192,47";"0,03359";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-04-26";"Bom";"Apartamento";"0.00";"13269";"";"";"2019";"1"
"rua caio pereira";"75";"apto 902 edf abelardo carneiro leão";"625000.00";"Rosarinho";"Recife";"PE";"2017";"1030,98";"181,32";"0,03231";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-11-27";"Bom";"Apartamento";"0.00";"13269";"";"";"2019";"1"
"rua caio pereira";"75";"apto 1001 edf abelardo carneiro leão";"690000.00";"Rosarinho";"Recife";"PE";"2017";"1030,98";"192,47";"0,03359";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-12-26";"Bom";"Apartamento";"0.00";"13269";"";"";"2019";"1"
"rua general abreu e lima";"144";"apto 2501 edf mirante";"1000000.00";"Rosarinho";"Recife";"PE";"2012";"2210,0";"237,22";"0,01562";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-11-05";"Bom";"Apartamento";"0.00";"388";"-8.034044";"-34.89935";"2019";"1"
"rua general abreu e lima";"144";"apto 2501 edf mirante";"1000000.00";"Rosarinho";"Recife";"PE";"2012";"2210,0";"237,22";"0,01562";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-11-05";"Bom";"Apartamento";"0.00";"388";"-8.034044";"-34.89935";"2019";"1"
"rua general abreu e lima";"144";"apto 2701 edf mirante";"1000000.00";"Rosarinho";"Recife";"PE";"2012";"2210,0";"237,22";"0,01562";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-04-02";"Bom";"Apartamento";"635000.00";"388";"-8.034044";"-34.89935";"2019";"1"
"av norte miguel arraes de alencar";"3533";"apto 0305 bloco p1";"340000.00";"Tamarineira";"Recife";"PE";"1984";"16216,63";"106,13";"0,00583";"Médio";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-04-15";"Bom";"Apartamento";"0.00";"46540";"-8.031186";"-34.899559";"2019";"1"
"av norte miguel arraes de alencar";"3533";"apto 0207 bloco p3";"217670.32";"Tamarineira";"Recife";"PE";"1984";"16216,63";"83,71";"0,00459";"Médio";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-05-29";"Bom";"Apartamento";"0.00";"46540";"-8.031186";"-34.899559";"2019";"1"
"av norte miguel arraes de alencar";"3533";"apto 0502 bloco p2";"220898.44";"Tamarineira";"Recife";"PE";"1984";"16216,63";"83,71";"0,00459";"Médio";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-11-21";"Bom";"Apartamento";"0.00";"46540";"-8.031186";"-34.899559";"2019";"1"
"av norte miguel arraes de alencar";"3533";"apto 0403 bloco p1";"220000.00";"Tamarineira";"Recife";"PE";"1984";"16216,63";"83,71";"0,00459";"Médio";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2019-06-06";"Bom";"Apartamento";"0.00";"46540";"-8.031186";"-34.899559";"2019";"1"
"rua general abreu e lima";"265";"";"2344050.75";"Tamarineira";"Recife";"PE";"2008";"960,0";"485,1";"1,0";"Simples";"Edificação Garagem";"RESIDENCIAL";"2019-09-23";"Bom";"Garagem Residencial";"0.00";"388";"-8.032958";"-34.899246";"2019";"1"
