"logradouro";"numero";"complemento";"valor_avaliacao";"bairro";"cidade";"uf";"ano_construcao";"area_terreno";"area_construida";"fracao_ideal";"padrao_acabamento";"tipo_construcao";"tipo_ocupacao";"data_transacao";"estado_conservacao";"tipo_imovel";"sfh";"cod_logradouro";"latitude";"longitude";"ano";"Distrito"
"av governador agamenon magalhaes";"2885";"";"900000.00";"Espinheiro";"Recife";"PE";"1966";"450,0";"332,18";"1,0";"Simples";"Casa";"COMERCIAL COM LIXO ORGANICO";"2015-08-04";"Bom";"Casa";"0.00";"1155";"-8.043455";"-34.888624";"2015";"1"
"av joao de barros";"1200";"apto 0103 bloco b";"190000.00";"Espinheiro";"Recife";"PE";"1965";"532,0";"94,16";"0,08521";"Simples";"Apartamento <= 4 Pavimentos";"RESIDENCIAL";"2015-01-05";"Bom";"Apartamento";"0.00";"33405";"-8.04389";"-34.889992";"2015";"1"
"rua dr geraldo de andrade";"58";"apto 0203";"200000.00";"Espinheiro";"Recife";"PE";"1953";"874,0";"84,3";"0,0866";"Simples";"Apartamento <= 4 Pavimentos";"RESIDENCIAL";"2015-07-09";"Bom";"Apartamento";"0.00";"26409";"-8.043386";"-34.889819";"2015";"1"
"av norte miguel arraes de alencar";"930";"";"860000.00";"Santo Amaro";"Recife";"PE";"1976";"1868,25";"1950,12";"1,0";"Simples";"Edificação Industrial";"COMERCIAL COM LIXO ORGANICO";"2015-12-30";"Bom";"Industria";"0.00";"46540";"-8.044449";"-34.880388";"2015";"1"
"av dr jayme da fonte";"92";"";"440000.00";"Santo Amaro";"Recife";"PE";"1950";"384,0";"114,5";"1,0";"Simples";"Casa";"RESIDENCIAL";"2015-09-08";"Bom";"Casa";"0.00";"15881";"";"";"2015";"1"
"av dr jayme da fonte";"92";"";"241692.00";"Santo Amaro";"Recife";"PE";"1950";"384,0";"114,5";"1,0";"Simples";"Casa";"RESIDENCIAL";"2015-09-14";"Bom";"Casa";"0.00";"15881";"";"";"2015";"1"
"rua barao de igarassu";"35";"";"1.00";"Santo Amaro";"Recife";"PE";"2004";"3959,99";"1798,65";"1,0";"Superior";"Edificação Especial";"COMERCIAL COM LIXO ORGANICO";"2015-11-13";"Bom";"Edificação Especial";"0.00";"29840";"";"";"2015";"1"
"av cruz cabuga";"767";"";"12340000.00";"Santo Amaro";"Recife";"PE";"1980";"4264,0";"4713,29";"1,0";"Superior";"Edificação Especial";"COMERCIAL COM LIXO ORGANICO";"2015-01-19";"Bom";"Edificação Especial";"0.00";"18481";"-8.047883";"-34.877597";"2015";"1"
"av cruz cabuga";"767";"";"12340000.00";"Santo Amaro";"Recife";"PE";"1980";"4264,0";"4713,29";"1,0";"Superior";"Edificação Especial";"COMERCIAL COM LIXO ORGANICO";"2015-01-19";"Bom";"Edificação Especial";"0.00";"18481";"-8.047883";"-34.877597";"2015";"1"
"av cruz cabuga";"706";"";"1600000.00";"Santo Amaro";"Recife";"PE";"1969";"1549,68";"1634,19";"1,0";"Simples";"Galpão";"COMERCIAL COM LIXO ORGANICO";"2015-07-24";"Regular";"Galpão";"0.00";"18481";"-8.048734";"-34.877121";"2015";"1"
"av cruz cabuga";"738";"";"1789000.00";"Santo Amaro";"Recife";"PE";"1997";"2300,0";"2108,5";"1,0";"Simples";"Galpão";"COMERCIAL SEM LIXO ORGANICO";"2015-06-02";"Regular";"Galpão";"0.00";"18481";"-8.048595";"-34.877023";"2015";"1"
"rua do sossego";"1423";"";"180000.00";"Santo Amaro";"Recife";"PE";"1947";"90,57";"88,03";"1,0";"Simples";"Casa";"RESIDENCIAL";"2015-08-07";"Regular";"Casa";"0.00";"56170";"-8.047087";"-34.879323";"2015";"1"
"rua do sossego";"1347";"";"120000.00";"Santo Amaro";"Recife";"PE";"1997";"90,0";"60,0";"1,0";"Simples";"Casa";"RESIDENCIAL";"2015-04-07";"Bom";"Casa";"0.00";"56170";"-8.047612";"-34.879766";"2015";"1"
"rua dois de julho";"393";"";"650000.00";"Santo Amaro";"Recife";"PE";"1939";"344,0";"344,0";"1,0";"Simples";"Loja <= 4 Pavimentos";"COMERCIAL COM LIXO ORGANICO";"2015-08-10";"Bom";"Loja";"0.00";"20028";"";"";"2015";"1"
"rua da aurora";"1541";"apto 801 torre a - capibaribe";"150000.00";"Santo Amaro";"Recife";"PE";"2017";"5541,82";"351,14";"0,00649";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-06-19";"Bom";"Apartamento";"0.00";"9164";"";"";"2015";"1"
"rua da aurora";"1541";"apto 2002 torre a - capibaribe";"950000.00";"Santo Amaro";"Recife";"PE";"2017";"5541,82";"352,58";"0,00671";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-07-20";"Bom";"Apartamento";"0.00";"9164";"";"";"2015";"1"
"rua da aurora";"1541";"apto 2201 torre a - capibaribe";"1000000.00";"Santo Amaro";"Recife";"PE";"2017";"5541,82";"351,14";"0,00649";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-09-10";"Bom";"Apartamento";"0.00";"9164";"";"";"2015";"1"
"rua da aurora";"1541";"apto 4101 torre a - capibaribe";"1280000.00";"Santo Amaro";"Recife";"PE";"2017";"5541,82";"351,14";"0,00649";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-06-01";"Bom";"Apartamento";"0.00";"9164";"";"";"2015";"1"
"rua da aurora";"1541";"apto 301 torre b - beberibe";"699040.00";"Santo Amaro";"Recife";"PE";"2017";"5541,82";"289,01";"0,0052";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-08-19";"Bom";"Apartamento";"0.00";"9164";"";"";"2015";"1"
"rua da aurora";"1541";"apto 1101 torre b - beberibe";"650000.00";"Santo Amaro";"Recife";"PE";"2017";"5541,82";"289,01";"0,0052";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-12-23";"Bom";"Apartamento";"0.00";"9164";"";"";"2015";"1"
"rua da aurora";"1541";"apto 1201 torre b - beberibe";"140000.00";"Santo Amaro";"Recife";"PE";"2017";"5541,82";"289,01";"0,0052";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-06-19";"Bom";"Apartamento";"0.00";"9164";"";"";"2015";"1"
"rua da aurora";"1541";"apto 2102 torre b - beberibe";"230000.00";"Santo Amaro";"Recife";"PE";"2017";"5541,82";"292,61";"0,00541";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-10-26";"Bom";"Apartamento";"0.00";"9164";"";"";"2015";"1"
"rua da aurora";"1541";"apto 3102 torre b - beberibe";"150000.00";"Santo Amaro";"Recife";"PE";"2017";"5541,82";"292,61";"0,00541";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-06-19";"Bom";"Apartamento";"0.00";"9164";"";"";"2015";"1"
"rua da aurora";"1541";"apto 3402 torre b - beberibe";"150000.00";"Santo Amaro";"Recife";"PE";"2017";"5541,82";"292,61";"0,00541";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-07-15";"Bom";"Apartamento";"0.00";"9164";"";"";"2015";"1"
"rua da aurora";"1541";"apto 4002 torre b - beberibe";"280000.00";"Santo Amaro";"Recife";"PE";"2017";"5541,82";"292,61";"0,00541";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-12-10";"Bom";"Apartamento";"0.00";"9164";"";"";"2015";"1"
"rua da aurora";"1541";"apto 2202 torre a - capibaribe";"1000000.00";"Santo Amaro";"Recife";"PE";"2017";"5541,82";"352,58";"0,00671";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-09-10";"Bom";"Apartamento";"0.00";"9164";"";"";"2015";"1"
"rua da aurora";"1541";"apto 1002 torre b - beberibe";"559300.00";"Santo Amaro";"Recife";"PE";"2017";"5541,82";"292,61";"0,00541";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-09-08";"Bom";"Apartamento";"0.00";"9164";"";"";"2015";"1"
"rua da aurora";"1541";"apto 1002 torre b - beberibe";"230000.00";"Santo Amaro";"Recife";"PE";"2017";"5541,82";"292,61";"0,00541";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-11-03";"Bom";"Apartamento";"0.00";"9164";"";"";"2015";"1"
"rua da aurora";"1541";"apto 1502 torre a - capibaribe";"235000.00";"Santo Amaro";"Recife";"PE";"2017";"5541,82";"352,58";"0,00671";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-09-28";"Bom";"Apartamento";"0.00";"9164";"";"";"2015";"1"
"rua da aurora";"1541";"apto 202 torre a - capibaribe";"200000.00";"Santo Amaro";"Recife";"PE";"2017";"5541,82";"352,58";"0,00671";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-07-02";"Bom";"Apartamento";"0.00";"9164";"";"";"2015";"1"
"rua da aurora";"1541";"apto 3601 torre a - capibaribe";"210000.00";"Santo Amaro";"Recife";"PE";"2017";"5541,82";"351,14";"0,00649";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-06-15";"Bom";"Apartamento";"0.00";"9164";"";"";"2015";"1"
"rua da aurora";"1541";"apto 3602 torre a - capibaribe";"220000.00";"Santo Amaro";"Recife";"PE";"2017";"5541,82";"352,58";"0,00671";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-06-15";"Bom";"Apartamento";"0.00";"9164";"";"";"2015";"1"
"rua da aurora";"1541";"apto 4102 torre a - capibaribe";"235000.00";"Santo Amaro";"Recife";"PE";"2017";"5541,82";"352,58";"0,00671";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-10-02";"Bom";"Apartamento";"0.00";"9164";"";"";"2015";"1"
"rua da aurora";"1541";"apto 1602 torre b - beberibe";"225000.00";"Santo Amaro";"Recife";"PE";"2017";"5541,82";"292,61";"0,00541";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-06-19";"Bom";"Apartamento";"0.00";"9164";"";"";"2015";"1"
"rua da aurora";"1541";"apto 1901 torre b - beberibe";"230000.00";"Santo Amaro";"Recife";"PE";"2017";"5541,82";"289,01";"0,0052";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-08-13";"Bom";"Apartamento";"0.00";"9164";"";"";"2015";"1"
"rua da aurora";"1541";"apto 2701 torre b - beberibe";"230000.00";"Santo Amaro";"Recife";"PE";"2017";"5541,82";"289,01";"0,0052";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-12-10";"Bom";"Apartamento";"0.00";"9164";"";"";"2015";"1"
"rua da aurora";"1541";"apto 3602 torre b - beberibe";"475000.00";"Santo Amaro";"Recife";"PE";"2017";"5541,82";"292,61";"0,00541";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-08-05";"Bom";"Apartamento";"0.00";"9164";"";"";"2015";"1"
"rua da aurora";"1541";"apto 3802 torre b - beberibe";"350000.00";"Santo Amaro";"Recife";"PE";"2017";"5541,82";"292,61";"0,00541";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-12-30";"Bom";"Apartamento";"0.00";"9164";"";"";"2015";"1"
"rua do pombal";"644";"";"334958.40";"Santo Amaro";"Recife";"PE";"1983";"162,0";"201,0";"1,0";"Simples";"Loja <= 4 Pavimentos";"COMERCIAL COM LIXO ORGANICO";"2015-10-23";"Regular";"Loja";"0.00";"52000";"-8.048282";"-34.881734";"2015";"1"
"rua araripina";"228";"";"350000.00";"Santo Amaro";"Recife";"PE";"1949";"247,5";"101,5";"1,0";"Simples";"Casa";"COMERCIAL COM LIXO ORGANICO";"2015-03-11";"Bom";"Casa";"0.00";"7420";"-8.05172";"-34.877551";"2015";"1"
"rua araripina";"230";"";"350000.00";"Santo Amaro";"Recife";"PE";"1949";"247,5";"94,4";"1,0";"Simples";"Casa";"COMERCIAL COM LIXO ORGANICO";"2015-03-11";"Bom";"Casa";"0.00";"7420";"-8.051765";"-34.877483";"2015";"1"
"rua da aurora";"1301";"apto 601 edf arcos da aurora prince";"680000.00";"Santo Amaro";"Recife";"PE";"2019";"3197,17";"204,21";"0,0094";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-03-20";"Bom";"Apartamento";"0.00";"9164";"-8.052874";"-34.876856";"2015";"1"
"rua da aurora";"1301";"apto 602 edf arcos da aurora prince";"680000.00";"Santo Amaro";"Recife";"PE";"2019";"3197,17";"203,11";"0,00934";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-03-30";"Bom";"Apartamento";"0.00";"9164";"-8.052874";"-34.876856";"2015";"1"
"rua da aurora";"1301";"apto 603 edf arcos da aurora prince";"650000.00";"Santo Amaro";"Recife";"PE";"2019";"3197,17";"196,2";"0,00901";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-03-20";"Bom";"Apartamento";"0.00";"9164";"-8.052874";"-34.876856";"2015";"1"
"rua da aurora";"1301";"apto 1602 edf arcos da aurora prince";"730000.00";"Santo Amaro";"Recife";"PE";"2019";"3197,17";"203,11";"0,00934";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-03-20";"Bom";"Apartamento";"0.00";"9164";"-8.052874";"-34.876856";"2015";"1"
"rua da aurora";"1301";"apto 1601 edf arcos da aurora prince";"730000.00";"Santo Amaro";"Recife";"PE";"2019";"3197,17";"204,21";"0,0094";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-03-30";"Bom";"Apartamento";"0.00";"9164";"-8.052874";"-34.876856";"2015";"1"
"rua da aurora";"1301";"apto 2101 edf arcos da aurora prince";"740000.00";"Santo Amaro";"Recife";"PE";"2019";"3197,17";"204,21";"0,0094";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-03-27";"Bom";"Apartamento";"0.00";"9164";"-8.052874";"-34.876856";"2015";"1"
"rua da aurora";"1301";"apto 3102 edf arcos da aurora prince";"770000.00";"Santo Amaro";"Recife";"PE";"2019";"3197,17";"203,11";"0,00934";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-03-20";"Bom";"Apartamento";"0.00";"9164";"-8.052874";"-34.876856";"2015";"1"
"rua da aurora";"1301";"apto 3103 edf arcos da aurora prince";"740000.00";"Santo Amaro";"Recife";"PE";"2019";"3197,17";"196,2";"0,00901";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-03-20";"Bom";"Apartamento";"0.00";"9164";"-8.052874";"-34.876856";"2015";"1"
"rua da aurora";"1301";"apto 3602 edf arcos da aurora prince";"800000.00";"Santo Amaro";"Recife";"PE";"2019";"3197,17";"203,11";"0,00934";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-03-20";"Bom";"Apartamento";"0.00";"9164";"-8.052874";"-34.876856";"2015";"1"
"rua da aurora";"1301";"apto 3603 edf arcos da aurora prince";"740000.00";"Santo Amaro";"Recife";"PE";"2019";"3197,17";"196,2";"0,00901";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-03-20";"Bom";"Apartamento";"0.00";"9164";"-8.052874";"-34.876856";"2015";"1"
"rua da aurora";"1301";"apto 3601 edf arcos da aurora prince";"800000.00";"Santo Amaro";"Recife";"PE";"2019";"3197,17";"204,21";"0,0094";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-03-20";"Bom";"Apartamento";"0.00";"9164";"-8.052874";"-34.876856";"2015";"1"
"rua da aurora";"1301";"apto 101 edf arcos da aurora prince";"650000.00";"Santo Amaro";"Recife";"PE";"2019";"3197,17";"204,21";"0,0094";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-03-18";"Bom";"Apartamento";"0.00";"9164";"-8.052874";"-34.876856";"2015";"1"
"rua da aurora";"1301";"apto 102 edf arcos da aurora prince";"650000.00";"Santo Amaro";"Recife";"PE";"2019";"3197,17";"203,11";"0,00934";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-03-27";"Bom";"Apartamento";"0.00";"9164";"-8.052874";"-34.876856";"2015";"1"
"rua da aurora";"1301";"apto 103 edf arcos da aurora prince";"620000.00";"Santo Amaro";"Recife";"PE";"2019";"3197,17";"196,2";"0,00901";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-03-20";"Bom";"Apartamento";"0.00";"9164";"-8.052874";"-34.876856";"2015";"1"
"rua da aurora";"1301";"apto 203 edf arcos da aurora prince";"620000.00";"Santo Amaro";"Recife";"PE";"2019";"3197,17";"196,2";"0,00901";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-03-27";"Bom";"Apartamento";"0.00";"9164";"-8.052874";"-34.876856";"2015";"1"
"rua da aurora";"1301";"apto 1101 edf arcos da aurora prince";"700000.00";"Santo Amaro";"Recife";"PE";"2019";"3197,17";"204,21";"0,0094";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-03-20";"Bom";"Apartamento";"0.00";"9164";"-8.052874";"-34.876856";"2015";"1"
"rua da aurora";"1301";"apto 1102 edf arcos da aurora prince";"700000.00";"Santo Amaro";"Recife";"PE";"2019";"3197,17";"203,11";"0,00934";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-03-20";"Bom";"Apartamento";"0.00";"9164";"-8.052874";"-34.876856";"2015";"1"
"rua da aurora";"1301";"apto 1103 edf arcos da aurora prince";"670000.00";"Santo Amaro";"Recife";"PE";"2019";"3197,17";"196,2";"0,00901";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-03-20";"Bom";"Apartamento";"0.00";"9164";"-8.052874";"-34.876856";"2015";"1"
"rua da aurora";"1301";"apto 1603 edf arcos da aurora prince";"700000.00";"Santo Amaro";"Recife";"PE";"2019";"3197,17";"196,2";"0,00901";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-03-27";"Bom";"Apartamento";"0.00";"9164";"-8.052874";"-34.876856";"2015";"1"
"rua da aurora";"1301";"apto 2601 edf arcos da aurora prince";"740000.00";"Santo Amaro";"Recife";"PE";"2019";"3197,17";"204,21";"0,0094";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-03-20";"Bom";"Apartamento";"0.00";"9164";"-8.052874";"-34.876856";"2015";"1"
"rua da aurora";"1301";"apto 2602 edf arcos da aurora prince";"740000.00";"Santo Amaro";"Recife";"PE";"2019";"3197,17";"203,11";"0,00934";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-03-27";"Bom";"Apartamento";"0.00";"9164";"-8.052874";"-34.876856";"2015";"1"
"rua da aurora";"1301";"apto 2603 edf arcos da aurora prince";"700000.00";"Santo Amaro";"Recife";"PE";"2019";"3197,17";"196,2";"0,00901";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-03-20";"Bom";"Apartamento";"0.00";"9164";"-8.052874";"-34.876856";"2015";"1"
"rua da aurora";"1301";"apto 3101 edf arcos da aurora prince";"770000.00";"Santo Amaro";"Recife";"PE";"2019";"3197,17";"204,21";"0,0094";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-03-20";"Bom";"Apartamento";"0.00";"9164";"-8.052874";"-34.876856";"2015";"1"
"rua capitao lima";"390";"apto 0101 edf n sra da piedade";"180000.00";"Santo Amaro";"Recife";"PE";"1962";"511,5";"111,22";"0,16666";"Simples";"Apartamento <= 4 Pavimentos";"RESIDENCIAL";"2015-06-17";"Bom";"Apartamento";"0.00";"38857";"-8.052629";"-34.879854";"2015";"1"
"av visconde de suassuna";"338";"apto 0302 edf nobre";"250000.00";"Santo Amaro";"Recife";"PE";"1968";"3731,0";"89,21";"0,00908";"Simples";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-06-22";"Bom";"Apartamento";"0.00";"56286";"-8.053066";"-34.884714";"2015";"1"
"av visconde de suassuna";"338";"apto 0611 edf nobre";"215000.00";"Santo Amaro";"Recife";"PE";"1968";"3731,0";"75,45";"0,00768";"Simples";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-04-27";"Bom";"Apartamento";"0.00";"56286";"-8.053066";"-34.884714";"2015";"1"
"av visconde de suassuna";"338";"apto 0906 edf nobre";"250000.00";"Santo Amaro";"Recife";"PE";"1968";"3731,0";"89,21";"0,00908";"Simples";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-04-10";"Bom";"Apartamento";"0.00";"56286";"-8.053066";"-34.884714";"2015";"1"
"rua dos palmares";"165";"apto 0206 edf menotti";"44445.00";"Santo Amaro";"Recife";"PE";"1966";"641,7";"95,0";"0,02525";"Médio";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-06-26";"Regular";"Apartamento";"0.00";"75108";"-8.053413";"-34.882885";"2015";"1"
"rua dos palmares";"165";"apto 0206 edf menotti";"300000.00";"Santo Amaro";"Recife";"PE";"1966";"641,7";"95,0";"0,02525";"Médio";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-04-23";"Regular";"Apartamento";"240000.00";"75108";"-8.053413";"-34.882885";"2015";"1"
"rua dos palmares";"165";"apto 0606 edf menotti";"300000.00";"Santo Amaro";"Recife";"PE";"1966";"641,7";"95,0";"0,02525";"Médio";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-06-04";"Regular";"Apartamento";"0.00";"75108";"-8.053413";"-34.882885";"2015";"1"
"rua do hospicio";"981";"apto 0121 bloco a";"400000.00";"Santo Amaro";"Recife";"PE";"1969";"1827,0";"167,3";"0,01484";"Médio";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-01-30";"Bom";"Apartamento";"0.00";"29335";"-8.054267";"-34.882182";"2015";"1"
"rua do hospicio";"981";"apto 0171 bloco a";"360000.00";"Santo Amaro";"Recife";"PE";"1969";"1827,0";"167,3";"0,01484";"Médio";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-10-27";"Bom";"Apartamento";"0.00";"29335";"-8.054267";"-34.882182";"2015";"1"
"rua dos palmares";"79";"apto 1104 edf apolo xxi";"160000.00";"Santo Amaro";"Recife";"PE";"1973";"1089,0";"84,11";"0,00758";"Simples";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-06-02";"Bom";"Apartamento";"0.00";"75108";"-8.053804";"-34.882409";"2015";"1"
"rua dos palmares";"79";"apto 1104 edf apolo xxi";"160000.00";"Santo Amaro";"Recife";"PE";"1973";"1089,0";"84,11";"0,00758";"Simples";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-09-10";"Bom";"Apartamento";"0.00";"75108";"-8.053804";"-34.882409";"2015";"1"
"rua dos palmares";"79";"apto 1105 edf apolo xxi";"160000.00";"Santo Amaro";"Recife";"PE";"1973";"1089,0";"84,11";"0,00758";"Simples";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-04-30";"Bom";"Apartamento";"137250.00";"75108";"-8.053804";"-34.882409";"2015";"1"
"rua dos palmares";"79";"apto 1706 edf apolo xxi";"160000.00";"Santo Amaro";"Recife";"PE";"1973";"1089,0";"84,11";"0,00758";"Simples";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2015-12-29";"Bom";"Apartamento";"0.00";"75108";"-8.053804";"-34.882409";"2015";"1"
"rua malaquias da rocha";"76";"";"260000.00";"Santo Amaro";"Recife";"PE";"1942";"129,84";"103,0";"1,0";"Simples";"Casa";"RESIDENCIAL";"2015-03-30";"Bom";"Casa";"0.00";"40819";"-8.054248";"-34.882624";"2015";"1"
"rua do brum";"77";"";"2000000.00";"Recife";"Recife";"PE";"1939";"577,91";"1597,16";"1,0";"Superior";"Edificação Especial";"COMERCIAL COM LIXO ORGANICO";"2015-03-12";"Bom";"Edificação Especial";"0.00";"12580";"-8.059751";"-34.872212";"2015";"1"
"rua do apolo";"134";"";"279300.00";"Recife";"Recife";"PE";"1939";"125,75";"249,28";"1,0";"Médio";"Casa";"RESIDENCIAL";"2015-10-21";"Bom";"Casa";"0.00";"6572";"-8.061522";"-34.872226";"2015";"1"
"rua do bom jesus";"156";"";"1880000.00";"Recife";"Recife";"PE";"1939";"145,72";"582,88";"1,0";"Médio";"Edificação Especial";"COMERCIAL COM LIXO ORGANICO";"2015-06-03";"Bom";"Edificação Especial";"0.00";"11894";"-8.062387";"-34.871224";"2015";"1"
"rua do bom jesus";"160";"";"1590000.00";"Recife";"Recife";"PE";"1939";"140,36";"561,44";"1,0";"Médio";"Edificação Especial";"COMERCIAL SEM LIXO ORGANICO";"2015-06-03";"Bom";"Edificação Especial";"0.00";"11894";"-8.062341";"-34.871204";"2015";"1"
"rua do bom jesus";"226";"";"2690000.00";"Recife";"Recife";"PE";"1939";"135,11";"771,0";"1,0";"Médio";"Sala <= 4 Pavimentos";"COMERCIAL SEM LIXO ORGANICO";"2015-06-03";"Bom";"Sala";"0.00";"11894";"-8.061748";"-34.870993";"2015";"1"
"av rio branco";"50";"";"1700000.00";"Recife";"Recife";"PE";"1939";"415,36";"2224,36";"1,0";"Médio";"Edificação Especial";"COMERCIAL SEM LIXO ORGANICO";"2015-10-27";"Bom";"Edificação Especial";"0.00";"57630";"-8.062678";"-34.871864";"2015";"1"
"av marques de olinda";"58";"sala 03";"1.00";"Recife";"Recife";"PE";"1939";"297,62";"146,44";"0,11327";"Superior";"Sala <= 4 Pavimentos";"COMERCIAL SEM LIXO ORGANICO";"2015-02-10";"Regular";"Sala";"0.00";"47406";"-8.063153";"-34.871979";"2015";"1"
"av marques de olinda";"58";"sala 06";"1.00";"Recife";"Recife";"PE";"1939";"297,62";"146,44";"0,11327";"Superior";"Sala <= 4 Pavimentos";"COMERCIAL SEM LIXO ORGANICO";"2015-02-12";"Regular";"Sala";"0.00";"47406";"-8.063153";"-34.871979";"2015";"1"
"av marques de olinda";"58";"sala 04";"1.00";"Recife";"Recife";"PE";"1939";"297,62";"100,68";"0,07787";"Superior";"Sala <= 4 Pavimentos";"COMERCIAL SEM LIXO ORGANICO";"2015-02-12";"Regular";"Sala";"0.00";"47406";"-8.063153";"-34.871979";"2015";"1"
"av marques de olinda";"58";"sala 05";"1.00";"Recife";"Recife";"PE";"1939";"297,62";"146,44";"0,11327";"Superior";"Sala <= 4 Pavimentos";"COMERCIAL COM LIXO ORGANICO";"2015-02-12";"Regular";"Sala";"0.00";"47406";"-8.063153";"-34.871979";"2015";"1"
"av marques de olinda";"58";"sala 07";"1.00";"Recife";"Recife";"PE";"1939";"297,62";"100,68";"0,07787";"Superior";"Sala <= 4 Pavimentos";"COMERCIAL SEM LIXO ORGANICO";"2015-02-12";"Regular";"Sala";"0.00";"47406";"-8.063153";"-34.871979";"2015";"1"
"av marques de olinda";"58";"sala 08";"1.00";"Recife";"Recife";"PE";"1939";"297,62";"146,44";"0,11327";"Superior";"Sala <= 4 Pavimentos";"COMERCIAL SEM LIXO ORGANICO";"2015-02-12";"Regular";"Sala";"0.00";"47406";"-8.063153";"-34.871979";"2015";"1"
"av marques de olinda";"58";"sala 09";"1.00";"Recife";"Recife";"PE";"1939";"297,62";"100,68";"0,07787";"Superior";"Sala <= 4 Pavimentos";"COMERCIAL SEM LIXO ORGANICO";"2015-02-12";"Regular";"Sala";"0.00";"47406";"-8.063153";"-34.871979";"2015";"1"
"av marques de olinda";"58";"sala 01";"1.00";"Recife";"Recife";"PE";"1939";"297,62";"304,33";"0,23539";"Superior";"Sala <= 4 Pavimentos";"COMERCIAL SEM LIXO ORGANICO";"2015-02-12";"Regular";"Sala";"0.00";"47406";"-8.063153";"-34.871979";"2015";"1"
