"logradouro";"numero";"complemento";"valor_avaliacao";"bairro";"cidade";"uf";"ano_construcao";"area_terreno";"area_construida";"fracao_ideal";"padrao_acabamento";"tipo_construcao";"tipo_ocupacao";"data_transacao";"estado_conservacao";"tipo_imovel";"sfh";"cod_logradouro";"latitude";"longitude";"ano";"Distrito"
"rua caio pereira";"334";"apto 2502 edf essenza rosarinho";"800000.00";"Encruzilhada";"Recife";"PE";"2011";"1737,63";"183,6";"0,01923";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-08-25";"Bom";"Apartamento";"0.00";"13269";"-8.035095";"-34.896937";"2020";"1"
"rua caio pereira";"334";"apto 2602 edf essenza rosarinho";"830000.00";"Encruzilhada";"Recife";"PE";"2011";"1737,63";"183,6";"0,01923";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-10-02";"Bom";"Apartamento";"664000.00";"13269";"-8.035095";"-34.896937";"2020";"1"
"rua caio pereira";"390";"apto 302 edf acantis";"682000.00";"Encruzilhada";"Recife";"PE";"2005";"1147,48";"174,33";"0,02741";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-02-28";"Bom";"Apartamento";"0.00";"13269";"-8.03539";"-34.896343";"2020";"1"
"rua caio pereira";"390";"apto 602 edf acantis";"600000.00";"Encruzilhada";"Recife";"PE";"2005";"1147,48";"174,33";"0,02741";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-08-18";"Bom";"Apartamento";"264000.00";"13269";"-8.03539";"-34.896343";"2020";"1"
"rua caio pereira";"390";"apto 102 edf acantis";"656834.00";"Encruzilhada";"Recife";"PE";"2005";"1147,48";"174,33";"0,02741";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-06-08";"Bom";"Apartamento";"475000.00";"13269";"-8.03539";"-34.896343";"2020";"1"
"rua caio pereira";"390";"apto 1002 edf acantis";"600000.00";"Encruzilhada";"Recife";"PE";"2005";"1147,48";"174,33";"0,02741";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-03-04";"Bom";"Apartamento";"0.00";"13269";"-8.03539";"-34.896343";"2020";"1"
"rua caio pereira";"390";"apto 1702 edf acantis";"900000.00";"Encruzilhada";"Recife";"PE";"2005";"1147,48";"174,33";"0,02741";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-03-11";"Bom";"Apartamento";"0.00";"13269";"-8.03539";"-34.896343";"2020";"1"
"rua doutor jose maria";"600";"apto 903 edf maria rosa";"416998.53";"Encruzilhada";"Recife";"PE";"2010";"2431,0";"111,88";"0,00754";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-12-28";"Bom";"Apartamento";"0.00";"36196";"-8.035672";"-34.896615";"2020";"1"
"rua doutor jose maria";"600";"apto 602 edf maria rosa";"410938.87";"Encruzilhada";"Recife";"PE";"2010";"2431,0";"111,89";"0,00754";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-10-21";"Bom";"Apartamento";"0.00";"36196";"-8.035672";"-34.896615";"2020";"1"
"rua doutor jose maria";"600";"apto 803 edf maria rosa";"470000.00";"Encruzilhada";"Recife";"PE";"2010";"2431,0";"111,89";"0,00754";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-01-16";"Bom";"Apartamento";"344000.00";"36196";"-8.035672";"-34.896615";"2020";"1"
"rua doutor jose maria";"600";"apto 1004 edf maria rosa";"530000.00";"Encruzilhada";"Recife";"PE";"2010";"2431,0";"139,58";"0,00912";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-09-11";"Bom";"Apartamento";"320000.00";"36196";"-8.035672";"-34.896615";"2020";"1"
"rua doutor jose maria";"600";"apto 1702 edf maria rosa";"440000.00";"Encruzilhada";"Recife";"PE";"2010";"2431,0";"111,89";"0,00754";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-11-27";"Bom";"Apartamento";"352000.00";"36196";"-8.035672";"-34.896615";"2020";"1"
"rua doutor jose maria";"600";"apto 2102 edf maria rosa";"450000.00";"Encruzilhada";"Recife";"PE";"2010";"2431,0";"111,89";"0,00754";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-10-27";"Bom";"Apartamento";"344000.00";"36196";"-8.035672";"-34.896615";"2020";"1"
"rua doutor jose maria";"600";"apto 2902 edf maria rosa";"460034.53";"Encruzilhada";"Recife";"PE";"2010";"2431,0";"111,89";"0,00754";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-08-27";"Bom";"Apartamento";"377814.53";"36196";"-8.035672";"-34.896615";"2020";"1"
"rua doutor jose maria";"600";"apto 2902 edf maria rosa";"168417.22";"Encruzilhada";"Recife";"PE";"2010";"2431,0";"111,89";"0,00754";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-10-01";"Bom";"Apartamento";"0.00";"36196";"-8.035672";"-34.896615";"2020";"1"
"rua doutor jose maria";"658";"apto 1301 edf casa rosada";"1200000.00";"Encruzilhada";"Recife";"PE";"2010";"3090,5";"244,73";"0,01401";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-12-22";"Bom";"Apartamento";"0.00";"36196";"-8.035419";"-34.897024";"2020";"1"
"rua doutor jose maria";"658";"apto 1502 edf casa rosada";"1350000.00";"Encruzilhada";"Recife";"PE";"2010";"3090,5";"244,73";"0,01401";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-08-27";"Bom";"Apartamento";"0.00";"36196";"-8.035419";"-34.897024";"2020";"1"
"rua doutor jose maria";"658";"apto 2702 edf casa rosada";"1350000.00";"Encruzilhada";"Recife";"PE";"2010";"3090,5";"244,73";"0,01401";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-01-13";"Bom";"Apartamento";"0.00";"36196";"-8.035419";"-34.897024";"2020";"1"
"rua doutor jose maria";"658";"apto 3301 edf casa rosada";"1400000.00";"Encruzilhada";"Recife";"PE";"2010";"3090,5";"244,73";"0,01401";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-09-17";"Bom";"Apartamento";"0.00";"36196";"-8.035419";"-34.897024";"2020";"1"
"rua doutor jose maria";"430";"loja 0010";"120000.00";"Encruzilhada";"Recife";"PE";"1962";"580,0";"19,0";"0,04702";"Simples";"Loja <= 4 Pavimentos";"COMERCIAL COM LIXO ORGANICO";"2020-09-03";"Bom";"Loja";"0.00";"36196";"-8.036396";"-34.895036";"2020";"1"
"rua doutor jose maria";"430";"loja 0009";"120000.00";"Encruzilhada";"Recife";"PE";"1962";"580,0";"19,0";"0,04702";"Simples";"Loja <= 4 Pavimentos";"COMERCIAL COM LIXO ORGANICO";"2020-09-03";"Bom";"Loja";"0.00";"36196";"-8.036396";"-34.895036";"2020";"1"
"rua engenheiro sampaio";"68";"apto 301 splendid rosarinho";"217861.40";"Rosarinho";"Recife";"PE";"2014";"2202,75";"57,12";"0,00693";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-06-05";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2020";"1"
"rua engenheiro sampaio";"68";"apto 301 splendid rosarinho";"215000.00";"Rosarinho";"Recife";"PE";"2014";"2202,75";"57,12";"0,00693";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-06-05";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2020";"1"
"rua engenheiro sampaio";"68";"apto 1203 splendid rosarinho";"257000.00";"Rosarinho";"Recife";"PE";"2014";"2202,75";"59,93";"0,00727";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-09-21";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2020";"1"
"rua engenheiro sampaio";"68";"apto 1303 splendid rosarinho";"233818.49";"Rosarinho";"Recife";"PE";"2014";"2202,75";"59,93";"0,00727";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-04-09";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2020";"1"
"rua engenheiro sampaio";"68";"apto 1603 splendid rosarinho";"260000.00";"Rosarinho";"Recife";"PE";"2014";"2202,75";"59,93";"0,00727";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-09-29";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2020";"1"
"rua engenheiro sampaio";"68";"apto 1604 splendid rosarinho";"260000.00";"Rosarinho";"Recife";"PE";"2014";"2202,75";"59,93";"0,00727";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-12-11";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2020";"1"
"rua engenheiro sampaio";"68";"apto 1201 splendid rosarinho";"250000.00";"Rosarinho";"Recife";"PE";"2014";"2202,75";"57,12";"0,00693";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-08-27";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2020";"1"
"rua engenheiro sampaio";"68";"apto 303 splendid rosarinho";"222622.35";"Rosarinho";"Recife";"PE";"2014";"2202,75";"59,93";"0,00727";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-03-05";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2020";"1"
"rua engenheiro sampaio";"68";"apto 1701 splendid rosarinho";"320217.24";"Rosarinho";"Recife";"PE";"2014";"2202,75";"57,12";"0,00693";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-01-09";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2020";"1"
"rua eng sampaio";"110";"apto 101 edf villa aguinaldo jurema";"633324.66";"Rosarinho";"Recife";"PE";"2016";"1084,52";"180,0";"0,025";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-10-02";"Bom";"Apartamento";"0.00";"53627";"";"";"2020";"1"
"rua eng sampaio";"110";"apto 201 edf villa aguinaldo jurema";"636439.92";"Rosarinho";"Recife";"PE";"2016";"1084,52";"180,0";"0,025";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-12-23";"Bom";"Apartamento";"0.00";"53627";"";"";"2020";"1"
"rua eng sampaio";"110";"apto 201 edf villa aguinaldo jurema";"636439.92";"Rosarinho";"Recife";"PE";"2016";"1084,52";"180,0";"0,025";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-09-24";"Bom";"Apartamento";"0.00";"53627";"";"";"2020";"1"
"rua eng sampaio";"110";"apto 902 edf villa aguinaldo jurema";"658680.00";"Rosarinho";"Recife";"PE";"2016";"1084,52";"180,0";"0,025";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-10-29";"Bom";"Apartamento";"0.00";"53627";"";"";"2020";"1"
"rua eng sampaio";"110";"apto 1302 edf villa aguinaldo jurema";"671735.83";"Rosarinho";"Recife";"PE";"2016";"1084,52";"180,0";"0,025";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-10-05";"Bom";"Apartamento";"0.00";"53627";"";"";"2020";"1"
"rua eng sampaio";"110";"apto 1101 edf villa aguinaldo jurema";"665175.88";"Rosarinho";"Recife";"PE";"2016";"1084,52";"180,0";"0,025";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-07-14";"Bom";"Apartamento";"50000.00";"53627";"";"";"2020";"1"
"rua eng sampaio";"110";"apto 1602 edf villa aguinaldo jurema";"681697.25";"Rosarinho";"Recife";"PE";"2016";"1084,52";"180,0";"0,025";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-11-23";"Bom";"Apartamento";"0.00";"53627";"";"";"2020";"1"
"rua eng sampaio";"110";"apto 1902 edf villa aguinaldo jurema";"691806.39";"Rosarinho";"Recife";"PE";"2016";"1084,52";"180,0";"0,025";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-09-24";"Bom";"Apartamento";"0.00";"53627";"";"";"2020";"1"
"rua eng sampaio";"110";"apto 2001 edf villa aguinaldo jurema";"770000.00";"Rosarinho";"Recife";"PE";"2016";"1084,52";"180,0";"0,025";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-06-30";"Bom";"Apartamento";"0.00";"53627";"";"";"2020";"1"
"rua engenheiro sampaio";"218";"apto 2101 edf quinta das baronesas";"715000.00";"Rosarinho";"Recife";"PE";"2014";"1361,43";"175,83";"0,01843";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-01-31";"Bom";"Apartamento";"0.00";"53627";"-8.033582";"-34.898096";"2020";"1"
"rua engenheiro sampaio";"218";"apto 2401 edf quinta das baronesas";"708264.64";"Rosarinho";"Recife";"PE";"2014";"1361,43";"175,83";"0,01843";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-06-09";"Bom";"Apartamento";"400000.00";"53627";"-8.033582";"-34.898096";"2020";"1"
"rua andre reboucas";"45";"apto 102 edf david becker";"830000.00";"Rosarinho";"Recife";"PE";"2013";"2610,0";"207,27";"0,01314";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-07-06";"Bom";"Apartamento";"180000.00";"4928";"-8.033397";"-34.896962";"2020";"1"
"rua andre reboucas";"45";"apto 2401 edf david becker";"851235.39";"Rosarinho";"Recife";"PE";"2013";"2610,0";"207,27";"0,01314";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-01-21";"Bom";"Apartamento";"0.00";"4928";"-8.033397";"-34.896962";"2020";"1"
"rua andre reboucas";"45";"apto 3101 edf david becker";"880981.39";"Rosarinho";"Recife";"PE";"2013";"2610,0";"207,27";"0,01314";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-08-05";"Bom";"Apartamento";"577378.24";"4928";"-8.033397";"-34.896962";"2020";"1"
"rua engenheiro sampaio";"59";"apto 201 edf gran parc premium-bloco a";"776436.78";"Rosarinho";"Recife";"PE";"2015";"2961,24";"184,61";"0,00931";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-10-22";"Bom";"Apartamento";"0.00";"53627";"-8.0341";"-34.897511";"2020";"1"
"rua engenheiro sampaio";"59";"apto 602 edf gran parc premium-bloco a";"791826.68";"Rosarinho";"Recife";"PE";"2015";"2961,24";"184,61";"0,00931";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-10-24";"Bom";"Apartamento";"570000.00";"53627";"-8.0341";"-34.897511";"2020";"1"
"rua engenheiro sampaio";"59";"apto 902 edf gran parc premium-bloco a";"803568.98";"Rosarinho";"Recife";"PE";"2015";"2961,24";"184,61";"0,00931";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-10-14";"Bom";"Apartamento";"0.00";"53627";"-8.0341";"-34.897511";"2020";"1"
"rua engenheiro sampaio";"59";"apto 1701 edf gran parc premium-bloco a";"835740.09";"Rosarinho";"Recife";"PE";"2015";"2961,24";"184,61";"0,00931";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-08-20";"Bom";"Apartamento";"0.00";"53627";"-8.0341";"-34.897511";"2020";"1"
"rua engenheiro sampaio";"59";"apto 1702 edf gran parc premium-bloco a";"870000.00";"Rosarinho";"Recife";"PE";"2015";"2961,24";"184,61";"0,00931";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-11-09";"Bom";"Apartamento";"0.00";"53627";"-8.0341";"-34.897511";"2020";"1"
"rua engenheiro sampaio";"59";"apto 1902 edf gran parc premium-bloco a";"843982.14";"Rosarinho";"Recife";"PE";"2015";"2961,24";"184,61";"0,00931";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-01-21";"Bom";"Apartamento";"0.00";"53627";"-8.0341";"-34.897511";"2020";"1"
"rua engenheiro sampaio";"59";"apto 2001 edf gran parc premium-bloco a";"865000.00";"Rosarinho";"Recife";"PE";"2015";"2961,24";"184,61";"0,00931";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-11-18";"Bom";"Apartamento";"250000.00";"53627";"-8.0341";"-34.897511";"2020";"1"
"rua engenheiro sampaio";"59";"apto 1301 edf gran parc premium-bloco a";"819496.68";"Rosarinho";"Recife";"PE";"2015";"2961,24";"184,61";"0,00931";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-11-19";"Bom";"Apartamento";"200000.00";"53627";"-8.0341";"-34.897511";"2020";"1"
"rua engenheiro sampaio";"59";"apto 1402 edf gran parc premium-bloco a";"890000.00";"Rosarinho";"Recife";"PE";"2015";"2961,24";"184,61";"0,00931";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-09-23";"Bom";"Apartamento";"400000.00";"53627";"-8.0341";"-34.897511";"2020";"1"
"rua engenheiro sampaio";"59";"apto 2401 edf gran parc premium-bloco a";"864944.62";"Rosarinho";"Recife";"PE";"2015";"2961,24";"184,61";"0,00931";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-01-21";"Bom";"Apartamento";"0.00";"53627";"-8.0341";"-34.897511";"2020";"1"
"av santos dumont";"815";"apto 101 edf pedra do sitio das roseiras";"210000.00";"Rosarinho";"Recife";"PE";"2008";"1020,0";"148,26";"0,01999";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-01-21";"Bom";"Apartamento";"0.00";"53996";"-8.034253";"-34.897062";"2020";"1"
"av santos dumont";"815";"apto 702 edf pedra do sitio das roseiras";"523000.00";"Rosarinho";"Recife";"PE";"2008";"1020,0";"148,26";"0,01999";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-09-04";"Bom";"Apartamento";"0.00";"53996";"-8.034253";"-34.897062";"2020";"1"
"av santos dumont";"815";"apto 2002 edf pedra do sitio das roseiras";"490000.00";"Rosarinho";"Recife";"PE";"2008";"1020,0";"148,26";"0,01999";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-09-10";"Bom";"Apartamento";"392000.00";"53996";"-8.034253";"-34.897062";"2020";"1"
"rua caio pereira";"275";"apto 0102 edf artemis";"500000.00";"Rosarinho";"Recife";"PE";"1999";"1075,2";"162,45";"0,02173";"Médio";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-11-20";"Bom";"Apartamento";"376000.00";"13269";"-8.034534";"-34.8972";"2020";"1"
"rua caio pereira";"275";"apto 2101 edf artemis";"560000.00";"Rosarinho";"Recife";"PE";"1999";"1075,2";"162,45";"0,02173";"Médio";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-06-08";"Bom";"Apartamento";"0.00";"13269";"-8.034534";"-34.8972";"2020";"1"
"rua caio pereira";"225";"apto 1302 edf maria luiza";"715000.00";"Rosarinho";"Recife";"PE";"2012";"2179,25";"165,37";"0,01119";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-09-03";"Bom";"Apartamento";"0.00";"13269";"-8.034439";"-34.897576";"2020";"1"
"rua caio pereira";"225";"apto 1503 edf maria luiza";"670000.00";"Rosarinho";"Recife";"PE";"2012";"2179,25";"171,43";"0,0116";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-12-04";"Bom";"Apartamento";"0.00";"13269";"-8.034439";"-34.897576";"2020";"1"
"rua caio pereira";"225";"apto 2001 edf maria luiza";"730000.00";"Rosarinho";"Recife";"PE";"2012";"2179,25";"172,78";"0,01169";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-11-24";"Bom";"Apartamento";"0.00";"13269";"-8.034439";"-34.897576";"2020";"1"
"rua caio pereira";"175";"apto 302 edf maria esther";"630000.00";"Rosarinho";"Recife";"PE";"2009";"1050,63";"189,82";"0,03333";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-01-24";"Bom";"Apartamento";"450000.00";"13269";"-8.034401";"-34.898153";"2020";"1"
"av santos dumont";"725";"apto 2501 edf desb dirceu borges";"892146.92";"Rosarinho";"Recife";"PE";"2008";"1918,49";"200,45";"0,01785";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-05-26";"Bom";"Apartamento";"0.00";"53996";"-8.034973";"-34.897451";"2020";"1"
"rua doutor jose maria";"792";"apto 306 edf parque da jaqueira home service";"266398.40";"Rosarinho";"Recife";"PE";"2011";"1129,36";"74,33";"0,01105";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-01-15";"Bom";"Apartamento";"192000.00";"36196";"-8.035164";"-34.898152";"2020";"1"
"rua doutor jose maria";"792";"apto 1005 edf parque da jaqueira home service";"277448.29";"Rosarinho";"Recife";"PE";"2011";"1129,36";"74,84";"0,01113";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-11-03";"Bom";"Apartamento";"0.00";"36196";"-8.035164";"-34.898152";"2020";"1"
"rua engenheiro sampaio";"255";"apto 1302 edf débora";"312976.10";"Rosarinho";"Recife";"PE";"2003";"1022,4";"101,43";"0,01716";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-09-02";"Bom";"Apartamento";"0.00";"53627";"-8.033781";"-34.899086";"2020";"1"
"rua caio pereira";"75";"apto 1402 edf abelardo carneiro leão";"751000.00";"Rosarinho";"Recife";"PE";"2017";"1030,98";"196,94";"0,0341";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-07-29";"Bom";"Apartamento";"370000.00";"13269";"";"";"2020";"1"
"rua general abreu e lima";"144";"apto 1202 edf mirante";"902398.20";"Rosarinho";"Recife";"PE";"2012";"2210,0";"237,22";"0,01562";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-04-01";"Bom";"Apartamento";"0.00";"388";"-8.034044";"-34.89935";"2020";"1"
"rua general abreu e lima";"144";"apto 2602 edf mirante";"1000000.00";"Rosarinho";"Recife";"PE";"2012";"2210,0";"237,22";"0,01562";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-07-24";"Bom";"Apartamento";"0.00";"388";"-8.034044";"-34.89935";"2020";"1"
"rua general abreu e lima";"144";"apto 3101 edf mirante";"990575.07";"Rosarinho";"Recife";"PE";"2012";"2210,0";"237,22";"0,01562";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-11-12";"Bom";"Apartamento";"0.00";"388";"-8.034044";"-34.89935";"2020";"1"
"av norte miguel arraes de alencar";"3533";"apto 0302 bloco p2";"220000.00";"Tamarineira";"Recife";"PE";"1984";"16216,63";"83,71";"0,00459";"Médio";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-08-05";"Bom";"Apartamento";"0.00";"46540";"-8.031186";"-34.899559";"2020";"1"
"av norte miguel arraes de alencar";"3533";"apto 0405 bloco p1";"340000.00";"Tamarineira";"Recife";"PE";"1984";"16216,63";"106,13";"0,00583";"Médio";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-11-16";"Bom";"Apartamento";"0.00";"46540";"-8.031186";"-34.899559";"2020";"1"
"rua general abreu e lima";"155";"apto 1301 edf cel. antonio lucena";"1000000.00";"Tamarineira";"Recife";"PE";"1999";"1296,0";"249,1";"0,03846";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-11-30";"Bom";"Apartamento";"0.00";"388";"-8.033728";"-34.899719";"2020";"1"
"rua general abreu e lima";"65";"apto 602 edf quinta das oliveiras";"529312.02";"Tamarineira";"Recife";"PE";"2004";"1068,0";"188,97";"0,02604";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-09-29";"Bom";"Apartamento";"0.00";"388";"-8.03449";"-34.900195";"2020";"1"
"rua general abreu e lima";"65";"apto 1701 edf quinta das oliveiras";"569243.51";"Tamarineira";"Recife";"PE";"2004";"1068,0";"192,86";"0,02658";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2020-12-02";"Bom";"Apartamento";"0.00";"388";"-8.03449";"-34.900195";"2020";"1"
