"logradouro";"numero";"complemento";"valor_avaliacao";"bairro";"cidade";"uf";"ano_construcao";"area_terreno";"area_construida";"fracao_ideal";"padrao_acabamento";"tipo_construcao";"tipo_ocupacao";"data_transacao";"estado_conservacao";"tipo_imovel";"sfh";"cod_logradouro";"latitude";"longitude";"ano";"Distrito"
"rua caio pereira";"800";"apto 1802 edf sainte juliana";"15643.03";"Encruzilhada";"Recife";"PE";"2017";"1295,39";"145,8";"0,01589";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-02-06";"Bom";"Apartamento";"0.00";"13269";"";"";"2018";"1"
"rua caio pereira";"800";"apto 1902 edf sainte juliana";"643413.58";"Encruzilhada";"Recife";"PE";"2017";"1295,39";"145,8";"0,01589";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-03-16";"Bom";"Apartamento";"422938.04";"13269";"";"";"2018";"1"
"rua caio pereira";"334";"apto 1501 edf essenza rosarinho";"860000.00";"Encruzilhada";"Recife";"PE";"2011";"1737,63";"183,6";"0,01923";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-11-05";"Bom";"Apartamento";"0.00";"13269";"-8.035095";"-34.896937";"2018";"1"
"rua caio pereira";"390";"apto 902 edf acantis";"280000.00";"Encruzilhada";"Recife";"PE";"2005";"1147,48";"174,33";"0,02741";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-01-05";"Bom";"Apartamento";"0.00";"13269";"-8.03539";"-34.896343";"2018";"1"
"rua doutor jose maria";"578";"apto 0202 edf praia de ceres";"501008.31";"Encruzilhada";"Recife";"PE";"2002";"861,0";"184,77";"0,03333";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-03-20";"Bom";"Apartamento";"0.00";"36196";"-8.035868";"-34.89625";"2018";"1"
"rua doutor jose maria";"578";"apto 0401 edf praia de ceres";"595234.40";"Encruzilhada";"Recife";"PE";"2002";"861,0";"184,77";"0,03333";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-04-23";"Bom";"Apartamento";"0.00";"36196";"-8.035868";"-34.89625";"2018";"1"
"rua doutor jose maria";"600";"apto 1101 edf maria rosa";"516206.77";"Encruzilhada";"Recife";"PE";"2010";"2431,0";"139,58";"0,00912";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-01-04";"Bom";"Apartamento";"0.00";"36196";"-8.035672";"-34.896615";"2018";"1"
"rua doutor jose maria";"600";"apto 1202 edf maria rosa";"386000.00";"Encruzilhada";"Recife";"PE";"2010";"2431,0";"111,89";"0,00754";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-06-21";"Bom";"Apartamento";"300000.00";"36196";"-8.035672";"-34.896615";"2018";"1"
"rua doutor jose maria";"600";"apto 1404 edf maria rosa";"523861.79";"Encruzilhada";"Recife";"PE";"2010";"2431,0";"139,58";"0,00912";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-08-03";"Bom";"Apartamento";"0.00";"36196";"-8.035672";"-34.896615";"2018";"1"
"rua doutor jose maria";"600";"apto 2203 edf maria rosa";"444501.64";"Encruzilhada";"Recife";"PE";"2010";"2431,0";"111,89";"0,00754";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-08-16";"Bom";"Apartamento";"0.00";"36196";"-8.035672";"-34.896615";"2018";"1"
"rua doutor jose maria";"600";"apto 2602 edf maria rosa";"521309.03";"Encruzilhada";"Recife";"PE";"2010";"2431,0";"111,89";"0,00754";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-05-30";"Bom";"Apartamento";"190000.00";"36196";"-8.035672";"-34.896615";"2018";"1"
"rua doutor jose maria";"600";"apto 2801 edf maria rosa";"561113.67";"Encruzilhada";"Recife";"PE";"2010";"2431,0";"139,58";"0,00912";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-10-26";"Bom";"Apartamento";"0.00";"36196";"-8.035672";"-34.896615";"2018";"1"
"rua doutor jose maria";"600";"apto 2903 edf maria rosa";"460034.53";"Encruzilhada";"Recife";"PE";"2010";"2431,0";"111,89";"0,00754";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-05-31";"Bom";"Apartamento";"130000.00";"36196";"-8.035672";"-34.896615";"2018";"1"
"rua doutor jose maria";"600";"apto 703 edf maria rosa";"412960.23";"Encruzilhada";"Recife";"PE";"2010";"2431,0";"111,89";"0,00754";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-02-26";"Bom";"Apartamento";"0.00";"36196";"-8.035672";"-34.896615";"2018";"1"
"rua doutor jose maria";"658";"apto 1601 edf casa rosada";"1330000.00";"Encruzilhada";"Recife";"PE";"2010";"3090,5";"244,73";"0,01401";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-08-22";"Bom";"Apartamento";"0.00";"36196";"-8.035419";"-34.897024";"2018";"1"
"rua doutor jose maria";"658";"apto 1701 edf casa rosada";"1068007.38";"Encruzilhada";"Recife";"PE";"2010";"3090,5";"244,73";"0,01401";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-02-20";"Bom";"Apartamento";"0.00";"36196";"-8.035419";"-34.897024";"2018";"1"
"rua doutor jose maria";"430";"loja 0005";"120000.00";"Encruzilhada";"Recife";"PE";"1963";"580,0";"19,0";"0,04702";"Simples";"Loja <= 4 Pavimentos";"COMERCIAL COM LIXO ORGANICO";"2018-09-13";"Bom";"Loja";"0.00";"36196";"-8.036396";"-34.895036";"2018";"1"
"rua doutor jose maria";"512";"apto 603 privilege rosarinho";"415878.60";"Encruzilhada";"Recife";"PE";"2016";"1619,23";"98,45";"0,01129";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-06-19";"Bom";"Apartamento";"0.00";"36196";"-8.035969";"-34.895826";"2018";"1"
"rua doutor jose maria";"512";"apto 703 privilege rosarinho";"471924.26";"Encruzilhada";"Recife";"PE";"2016";"1619,23";"98,45";"0,01129";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-03-21";"Bom";"Apartamento";"0.00";"36196";"-8.035969";"-34.895826";"2018";"1"
"rua doutor jose maria";"512";"apto 1404 privilege rosarinho";"528394.79";"Encruzilhada";"Recife";"PE";"2016";"1619,23";"122,37";"0,01403";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-01-24";"Bom";"Apartamento";"0.00";"36196";"-8.035969";"-34.895826";"2018";"1"
"rua doutor jose maria";"512";"apto 403 privilege rosarinho";"411817.27";"Encruzilhada";"Recife";"PE";"2016";"1619,23";"98,45";"0,01129";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-06-19";"Bom";"Apartamento";"0.00";"36196";"-8.035969";"-34.895826";"2018";"1"
"rua doutor jose maria";"512";"apto 501 privilege rosarinho";"432384.17";"Encruzilhada";"Recife";"PE";"2016";"1619,23";"100,79";"0,01156";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-06-21";"Bom";"Apartamento";"0.00";"36196";"-8.035969";"-34.895826";"2018";"1"
"rua andre reboucas";"106";"apto 103 edf bellagio residence";"217590.47";"Rosarinho";"Recife";"PE";"2015";"610,36";"59,74";"0,02165";"Médio";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-07-19";"Bom";"Apartamento";"120000.00";"4928";"-8.032817";"-34.897594";"2018";"1"
"rua andre reboucas";"106";"apto 501 edf bellagio residence";"222518.71";"Rosarinho";"Recife";"PE";"2015";"610,36";"59,92";"0,02171";"Médio";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-08-22";"Bom";"Apartamento";"0.00";"4928";"-8.032817";"-34.897594";"2018";"1"
"rua andre reboucas";"106";"apto 401 edf bellagio residence";"220817.20";"Rosarinho";"Recife";"PE";"2015";"610,36";"59,92";"0,02171";"Médio";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-07-19";"Bom";"Apartamento";"0.00";"4928";"-8.032817";"-34.897594";"2018";"1"
"rua andre reboucas";"118";"apto 0401 edf ana lopes";"405076.19";"Rosarinho";"Recife";"PE";"1974";"748,85";"144,15";"0,07635";"Médio";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-11-22";"Bom";"Apartamento";"0.00";"4928";"-8.032759";"-34.897729";"2018";"1"
"av santos dumont";"881";"apto 0804 edf ilha de cedros";"285000.00";"Rosarinho";"Recife";"PE";"1984";"1231,05";"99,45";"0,02799";"Médio";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-03-13";"Bom";"Apartamento";"144999.80";"53996";"-8.033767";"-34.896839";"2018";"1"
"rua engenheiro sampaio";"68";"apto 101 splendid rosarinho";"220000.00";"Rosarinho";"Recife";"PE";"2014";"2202,75";"57,12";"0,00693";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-11-22";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2018";"1"
"rua engenheiro sampaio";"68";"apto 1203 splendid rosarinho";"280000.00";"Rosarinho";"Recife";"PE";"2014";"2202,75";"59,93";"0,00727";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-09-18";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2018";"1"
"rua engenheiro sampaio";"68";"apto 1203 splendid rosarinho";"662.67";"Rosarinho";"Recife";"PE";"2014";"2202,75";"59,93";"0,00727";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-11-14";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2018";"1"
"rua engenheiro sampaio";"68";"apto 1303 splendid rosarinho";"247000.00";"Rosarinho";"Recife";"PE";"2014";"2202,75";"59,93";"0,00727";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-08-16";"Bom";"Apartamento";"152700.00";"53627";"-8.033695";"-34.897214";"2018";"1"
"rua engenheiro sampaio";"68";"apto 705 splendid rosarinho";"417575.59";"Rosarinho";"Recife";"PE";"2014";"2202,75";"99,82";"0,01211";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-03-21";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2018";"1"
"rua engenheiro sampaio";"68";"apto 705 splendid rosarinho";"417527.27";"Rosarinho";"Recife";"PE";"2014";"2202,75";"99,82";"0,01211";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-07-04";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2018";"1"
"rua engenheiro sampaio";"68";"apto 706 splendid rosarinho";"250000.00";"Rosarinho";"Recife";"PE";"2014";"2202,75";"57,12";"0,00693";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-10-08";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2018";"1"
"rua engenheiro sampaio";"68";"apto 1401 splendid rosarinho";"224800.00";"Rosarinho";"Recife";"PE";"2014";"2202,75";"57,12";"0,00693";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-01-23";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2018";"1"
"rua engenheiro sampaio";"68";"apto 1405 splendid rosarinho";"432167.57";"Rosarinho";"Recife";"PE";"2014";"2202,75";"99,82";"0,01211";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-06-14";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2018";"1"
"rua engenheiro sampaio";"68";"apto 1703 splendid rosarinho";"250000.00";"Rosarinho";"Recife";"PE";"2014";"2202,75";"59,93";"0,00727";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-11-29";"Bom";"Apartamento";"0.00";"53627";"-8.033695";"-34.897214";"2018";"1"
"rua engenheiro sampaio";"218";"apto 302 edf quinta das baronesas";"644400.02";"Rosarinho";"Recife";"PE";"2014";"1361,43";"177,47";"0,0186";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-10-18";"Bom";"Apartamento";"0.00";"53627";"-8.033582";"-34.898096";"2018";"1"
"rua engenheiro sampaio";"218";"apto 1602 edf quinta das baronesas";"686844.68";"Rosarinho";"Recife";"PE";"2014";"1361,43";"177,47";"0,0186";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-02-06";"Bom";"Apartamento";"0.00";"53627";"-8.033582";"-34.898096";"2018";"1"
"rua andre reboucas";"45";"apto 202 edf david becker";"225000.00";"Rosarinho";"Recife";"PE";"2013";"2610,0";"207,27";"0,01314";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-04-27";"Bom";"Apartamento";"0.00";"4928";"-8.033397";"-34.896962";"2018";"1"
"rua andre reboucas";"45";"apto 501 edf david becker";"782796.40";"Rosarinho";"Recife";"PE";"2013";"2610,0";"207,27";"0,01314";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-04-09";"Bom";"Apartamento";"0.00";"4928";"-8.033397";"-34.896962";"2018";"1"
"rua andre reboucas";"45";"apto 1401 edf david becker";"810474.91";"Rosarinho";"Recife";"PE";"2013";"2610,0";"207,27";"0,01314";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-09-27";"Bom";"Apartamento";"0.00";"4928";"-8.033397";"-34.896962";"2018";"1"
"rua andre reboucas";"45";"apto 2402 edf david becker";"851235.39";"Rosarinho";"Recife";"PE";"2013";"2610,0";"207,27";"0,01314";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-11-07";"Bom";"Apartamento";"0.00";"4928";"-8.033397";"-34.896962";"2018";"1"
"rua andre reboucas";"45";"apto 3001 edf david becker";"876669.15";"Rosarinho";"Recife";"PE";"2013";"2610,0";"207,27";"0,01314";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-03-08";"Bom";"Apartamento";"468000.00";"4928";"-8.033397";"-34.896962";"2018";"1"
"rua andre reboucas";"45";"apto 3102 edf david becker";"880981.39";"Rosarinho";"Recife";"PE";"2013";"2610,0";"207,27";"0,01314";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-09-18";"Bom";"Apartamento";"0.00";"4928";"-8.033397";"-34.896962";"2018";"1"
"rua andre reboucas";"45";"apto 3801 edf david becker";"1000000.00";"Rosarinho";"Recife";"PE";"2013";"2610,0";"207,27";"0,01314";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-09-03";"Bom";"Apartamento";"0.00";"4928";"-8.033397";"-34.896962";"2018";"1"
"rua andre reboucas";"45";"apto 3802 edf david becker";"270000.00";"Rosarinho";"Recife";"PE";"2013";"2610,0";"207,27";"0,01314";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-04-05";"Bom";"Apartamento";"0.00";"4928";"-8.033397";"-34.896962";"2018";"1"
"rua engenheiro sampaio";"59";"apto 601 edf gran parc premium-bloco a";"860695.44";"Rosarinho";"Recife";"PE";"2015";"2961,24";"184,61";"0,00931";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-02-20";"Bom";"Apartamento";"0.00";"53627";"-8.0341";"-34.897511";"2018";"1"
"rua engenheiro sampaio";"59";"apto 701 edf gran parc premium-bloco a";"864787.73";"Rosarinho";"Recife";"PE";"2015";"2961,24";"184,61";"0,00931";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-04-27";"Bom";"Apartamento";"285000.00";"53627";"-8.0341";"-34.897511";"2018";"1"
"rua engenheiro sampaio";"59";"apto 801 edf gran parc premium-bloco a";"868880.02";"Rosarinho";"Recife";"PE";"2015";"2961,24";"184,61";"0,00931";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-09-04";"Bom";"Apartamento";"200000.00";"53627";"-8.0341";"-34.897511";"2018";"1"
"rua engenheiro sampaio";"59";"apto 1001 edf gran parc premium-bloco a";"877064.60";"Rosarinho";"Recife";"PE";"2015";"2961,24";"184,61";"0,00931";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-06-11";"Bom";"Apartamento";"210000.00";"53627";"-8.0341";"-34.897511";"2018";"1"
"rua engenheiro sampaio";"59";"apto 801 edf gran parc premium-bloco b";"678928.48";"Rosarinho";"Recife";"PE";"2015";"2961,24";"151,19";"0,00735";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-09-21";"Bom";"Apartamento";"0.00";"53627";"-8.0341";"-34.897511";"2018";"1"
"rua engenheiro sampaio";"59";"apto 902 edf gran parc premium-bloco b";"683897.22";"Rosarinho";"Recife";"PE";"2015";"2961,24";"151,32";"0,00736";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-07-06";"Bom";"Apartamento";"512000.00";"53627";"-8.0341";"-34.897511";"2018";"1"
"rua engenheiro sampaio";"59";"apto 1401 edf gran parc premium-bloco b";"703482.22";"Rosarinho";"Recife";"PE";"2015";"2961,24";"151,19";"0,00735";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-11-20";"Bom";"Apartamento";"0.00";"53627";"-8.0341";"-34.897511";"2018";"1"
"rua engenheiro sampaio";"59";"apto 1501 edf gran parc premium-bloco b";"707574.51";"Rosarinho";"Recife";"PE";"2015";"2961,24";"151,19";"0,00735";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-12-13";"Bom";"Apartamento";"400000.00";"53627";"-8.0341";"-34.897511";"2018";"1"
"rua engenheiro sampaio";"59";"apto 1702 edf gran parc premium-bloco b";"716635.54";"Rosarinho";"Recife";"PE";"2015";"2961,24";"151,32";"0,00736";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-08-08";"Bom";"Apartamento";"350000.00";"53627";"-8.0341";"-34.897511";"2018";"1"
"rua engenheiro sampaio";"59";"apto 1901 edf gran parc premium-bloco b";"723943.66";"Rosarinho";"Recife";"PE";"2015";"2961,24";"151,19";"0,00735";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-04-10";"Bom";"Apartamento";"0.00";"53627";"-8.0341";"-34.897511";"2018";"1"
"rua engenheiro sampaio";"59";"apto 501 edf gran parc premium-bloco a";"856603.15";"Rosarinho";"Recife";"PE";"2015";"2961,24";"184,61";"0,00931";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-07-19";"Bom";"Apartamento";"250000.00";"53627";"-8.0341";"-34.897511";"2018";"1"
"rua engenheiro sampaio";"59";"apto 1101 edf gran parc premium-bloco a";"881156.89";"Rosarinho";"Recife";"PE";"2015";"2961,24";"184,61";"0,00931";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-05-23";"Bom";"Apartamento";"0.00";"53627";"-8.0341";"-34.897511";"2018";"1"
"rua engenheiro sampaio";"59";"apto 2501 edf gran parc premium-bloco a";"938448.94";"Rosarinho";"Recife";"PE";"2015";"2961,24";"184,61";"0,00931";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-10-08";"Bom";"Apartamento";"226246.27";"53627";"-8.0341";"-34.897511";"2018";"1"
"rua caio pereira";"275";"apto 1701 edf artemis";"557881.98";"Rosarinho";"Recife";"PE";"1999";"1075,2";"162,45";"0,02173";"Médio";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-05-31";"Bom";"Apartamento";"0.00";"13269";"-8.034534";"-34.8972";"2018";"1"
"rua caio pereira";"225";"apto 201 edf maria luiza";"630000.00";"Rosarinho";"Recife";"PE";"2012";"2179,25";"172,78";"0,01169";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-08-10";"Bom";"Apartamento";"0.00";"13269";"-8.034439";"-34.897576";"2018";"1"
"rua caio pereira";"225";"apto 801 edf maria luiza";"640000.00";"Rosarinho";"Recife";"PE";"2012";"2179,25";"172,78";"0,01169";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-12-27";"Bom";"Apartamento";"285000.00";"13269";"-8.034439";"-34.897576";"2018";"1"
"rua caio pereira";"225";"apto 903 edf maria luiza";"680000.00";"Rosarinho";"Recife";"PE";"2012";"2179,25";"171,43";"0,0116";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-03-28";"Bom";"Apartamento";"0.00";"13269";"-8.034439";"-34.897576";"2018";"1"
"rua caio pereira";"225";"apto 1002 edf maria luiza";"616818.52";"Rosarinho";"Recife";"PE";"2012";"2179,25";"165,37";"0,01119";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-05-14";"Bom";"Apartamento";"0.00";"13269";"-8.034439";"-34.897576";"2018";"1"
"rua caio pereira";"225";"apto 2203 edf maria luiza";"676263.66";"Rosarinho";"Recife";"PE";"2012";"2179,25";"171,43";"0,0116";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-11-05";"Bom";"Apartamento";"0.00";"13269";"-8.034439";"-34.897576";"2018";"1"
"rua caio pereira";"175";"apto 101 edf maria esther";"624000.00";"Rosarinho";"Recife";"PE";"2009";"1050,63";"189,82";"0,03333";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-12-18";"Bom";"Apartamento";"0.00";"13269";"-8.034401";"-34.898153";"2018";"1"
"av santos dumont";"725";"apto 2601 edf desb dirceu borges";"779595.91";"Rosarinho";"Recife";"PE";"2008";"1918,49";"200,45";"0,01785";"Superior";"Apartamento > 4 Pavimentos";"RESIDENCIAL";"2018-10-11";"Bom";"Apartamento";"0.00";"53996";"-8.034973";"-34.897451";"2018";"1"
